PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;TITULARIDAD;"JORNADA
(días de apertura)";HORARIO USO EDUCATIVO;USOS EXTRAESCOLARES CENTRO;OTROS USOS ;CATEGORÍA PATIO;Nº PATIOS;ACCESIBILIDAD2;"ACCESO DIRECTO
 DESDE LA CALLE";OTROS ACCESOS;ASEOS ACCESIBLES DESDE PATIO;SOMBRA;MOBILIARIO;"SERVICIOS
Alumbrado, fuentes";SUPERFICIE  PATIO (m²);ESTADO DE CONSERVACIÓN DEL PATIO ;PROXIMIDAD ZONAS VERDES;PROXIMIDAD EQUIPAMIENTOS;OBSERVACIONES
5167;Colegio Público Fray Junípero Serra;;;Comedor - Horario ampliado - Planes de mejora;METRO: Nueva Numancia BUS: 10 , 24 , 54 , 57 , 58 , 310 , 410;ENSEÑANZA: Educación infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3ceea3f5ca71c010VgnVCM1000000b205a0aRCRD;VALDERRIBAS;CAMINO;V;120;;;;;MADRID;MADRID;28038;NUMANCIA;PUENTE DE VALLECAS;444146;4471842;40.395.309.545.329.100;-3.658.157.243.926.340;914 304 882;914 376 926;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00, Programas Municipales16:00-20:00;"""Quedamos al salirde clase"" y apoyo psicopedagógico 16:00-20:00";III;3;SI;SI;SI;SÍ, con acceso desde gimnasio;NO;Porterías, canastas, juegos;Fuente;2312,53;-;Parque Cerro del tío Pío (140m);Centro Cultural Alberto Sanchez (300m);
176824;Colegio Público Gabriela Mistral;;;Comedor - Horario ampliado;METRO: Las Tablas BUS: 172, 176;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f044b6faa61c010VgnVCM1000000b205a0aRCRD;MIRALLOS;CALLE;V;3;;;;;MADRID;MADRID;28050;VALVERDE;FUENCARRAL-EL PARDO;443443;4484329;4.050.774.206.131.330;-36.675.525.270.094.100;913 586 549;913 586 557;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares 16:00-18:00;Asociaciones deportivas 18:00-23:00;III;2;SI;SI;-;NO;NO;Porterías, canastas;Fuente;2095,55;Bueno;;;
5082;Colegio Público Gandhi;;;Comedor - Horario ampliado - Planes de mejora;METRO: García Noblejas BUS: 70 , 109 , 106;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=810fa3f5ca71c010VgnVCM1000000b205a0aRCRD;GANDHI;CALLE;NUM;10;;;;;MADRID;MADRID;28017;PUEBLO NUEVO;CIUDAD LINEAL;446006;4474986;40.423.746.261.606.900;-36.365.082.780.370.900;917 544 592 - 913 044 982;913 045 222;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;Centro de Día Cruz Roja 16:00-20:00;III;2;SI;SI (c/ Gandhi);-;NO;SI (100m²);Porterias, canastas, bancos, rocódromo, arenero con juegos;Alumbrado, fuente;3306,392;Regular (necesita mejoras);Parque Santurce (270m), Parque Arriaga (350m), Parque de los Tilos (400m);Biblioteca Pablo Neruda (900m), CDM Pueblo Nuevo (900m);
5168;Colegio Público García Morente;;;Comedor - Transporte - Planes de mejora;BUS: 102 , 103 , 111;ENSEÑANZA: Educación infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d61fa3f5ca71c010VgnVCM1000000b205a0aRCRD;SUR;RONDA;V;229;;;;;MADRID;MADRID;28053;ENTREVIAS;PUENTE DE VALLECAS;443505;4469411;4.037.336.648.575.150;-3.665.482.524.950.970;917 852 016;917 856 013;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;-;Cruz Roja 16:00-20:00, entrenamientos de fútbol;II;1;SI (a una parte);SI;c/ Barros;SÍ;2 porches pequeños;Porterías, canastas, pendientes de instalar juegos;Alumbrado;2246,8;Actualmente en obras;Parque Forestal de Entrevías (30m);CDM Alberto García (240m), Centro Cultural Pozo de Tío Raimundo (500m);
5169;Colegio Público Garcilaso de la Vega;;;Comedor - Horario ampliado - Planes de mejora;METRO: Canillas BUS: 73 , 112 , 120;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c2fa3f5ca71c010VgnVCM1000000b205a0aRCRD;TREFACIO;CALLE;V;18;;;;;MADRID;MADRID;28043;CANILLAS;HORTALEZA;446243;4479785;4.046.699.372.886.270;-3.634.108.987.557.180;913 882 060;917 161 701;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares 16:00-18:00;-;II;2;SI;SI;-;SI;NO;Porterías, canastas, juegos;Alumbrado;2243,66 + 1407,26;Bueno;;;patios irregulares con pistas deportivas
5171;Colegio Público Giner de los Ríos;;;Comedor - Transporte - Planes de mejora;BUS: 24 , 103 , 111 , 144 RENFE: Entrevias;ENSEÑANZA: Educación infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c65fa3f5ca71c010VgnVCM1000000b205a0aRCRD;MEMBEZAR;CALLE;V;25;;;;;MADRID;MADRID;28053;ENTREVIAS;PUENTE DE VALLECAS;443256;4470098;40.379.529.471.156.000;-36.684.765.035.279.600;917 858 021;917 858 021;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares;-;II;2;SI;SI;-;SÍ;SI;Porterías, canastas, columpios, bancos;-;2876,27;Bueno;Parque Forestal de Entrevías (450m);CDM Entrevías (550m), Centro Cultural Paco Rabal (950m);
5172;Colegio Público Gloria Fuertes;;;Comedor -  Horario ampliado - Planes de mejora;BUS: 78 , 81 , 116 RENFE: Orcasitas;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c6fa3f5ca71c010VgnVCM1000000b205a0aRCRD;CENSO;CALLE;NUM;3;;;;;MADRID;MADRID;28041;ORCASITAS;USERA;440136;4468987;40.369.311.628.795.300;-37.051.368.370.067.600;913 414 448 - 913 412 180;913 410 018;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;-;-;I;1;SI;SI;-;SI;-;-;NO;6632,07;-;;;
5173;Colegio Público Gonzalo de Berceo;;;Comedor - Horario ampliado - Planes de mejora;METRO: Plaza Elíptica BUS: 47 , 55 , 81 , 247;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618fa3f5ca71c010VgnVCM1000000b205a0aRCRD;ABRANTES;AVENIDA;NUM;5;;;;;MADRID;MADRID;28025;ABRANTES;CARABANCHEL;438827;4470916;4.038.471.221.481.110;-3.722.003.386.269.500;915 697 819 (Infantil y Primer ciclo de Primaria) - 915 697 225 ( Segundo y tercer ciclo primaria);91 469 21 74;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:30;-;III;1;SI;SI (Av. Abrantes);-;NO;NO;Porterías, canastas;NO;4360,31;Regular ;;;
5174;Colegio Público Gonzalo Fernández de Córdoba;;;Comedor - Horario ampliado - Planes de mejora;BUS: 65;"ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b69fa3f5ca71c010VgnVCM1000000b205a0aRCRD;ADANERO;CALLE;V;3;;;;;MADRID;MADRID;28024;CAMPAMENTO;LATINA;433863;4471797;4.039.414.213.700.210;-37.792.987.452.696.000;917 113 625;917 113 735;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;III;2;SI;SI;-;NO;NO;Canastas, porterías;Alumbrado, fuentes;668,63;-;;;
5176;Colegio Público Guindalera;;;Comedor. Planes de mejora.;METRO: Parque Avenidas BUS: 43 , 48 , 74 , 53;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0cafa3f5ca71c010VgnVCM1000000b205a0aRCRD;BOSTON;CALLE;V;3;;;;;MADRID;MADRID;28028;GUINDALERA;SALAMANCA;443428;4476507;40.437.285.997.697.000;-36.670.202.290.755.800;917 252 437 - 913 559 839;917 255 776;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;Campamentos y ludotecas, días no lectivos 7:30-17:00;III;3;SI;SI (c/ Boston);Av. Camilo José Cela;NO;Porche;NO (mal estado);-;1071,23;Mejorable (a la espera de rehabilitación);Parque de Breogán (600m);Polideportivo Boston (25m), Centro Cultural Buenavista (850m);
5177;Colegio Público Gustavo Adolfo Bécquer;;;Comedor - Horario ampliado - Transporte - Planes de mejora;BUS: 15 , 28 , 110 , 113 , 210;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=51cfa3f5ca71c010VgnVCM1000000b205a0aRCRD;SANTA GENOVEVA;CALLE;V;32;;;;;MADRID;MADRID;28017;VENTAS;CIUDAD LINEAL;444943;4475023;4.042.401.892.228.640;-36.490.417.567.786.800;914 051 507;914 053 498;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:00;-;II;6;SI;SI (c/ Sta Genoveva);-;SI;Porche (80m2), cubierta practicable;Porterías, canastas;Alumbrado;780,9;Mejorable (muy deteriorado);Parque La Elipa (550m);Instalación deportiva (60m), Centro Cultural La Elipa (290m), Biblioteca La Elipa (350m), Centro Sociocultural Ciudad Lineal (350m);
5178;Colegio Público Haití;;;Comedor -  Horario ampliado - Planes de mejora;METRO: Carabanchel , Eugenia de Montijo BUS: 17 , 35;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6dfa3f5ca71c010VgnVCM1000000b205a0aRCRD;GUABAIRO;CALLE;NUM;22;;;;;MADRID;MADRID;28047;VISTA ALEGRE;CARABANCHEL;436762;4471084;4.038.607.118.178.490;-37.463.468.868.792.800;914 220 250;914 651 108;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00, 16.00-18.00 Centro de día y acompañamiento escolar PAAE;-;I;2;SI;SI (c/ Juan Alonso);-;SI;NO;Porterías, canastas, columpios;NO;1596,21;Necesita reforma el patio de infantil, primaria se reformó hace 5 años;NO;Polideportivo La Mina, piscina;
5179;Colegio Público Hermanos Pinzón;;;Comedor - Horario ampliado;BUS: 36 , 39 , 65 , 121 , 131;ENSEÑANZA: Educación Infantil - Primaria Otra sede en C/ Calamón, 3;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbefa3f5ca71c010VgnVCM1000000b205a0aRCRD;AZOR;CALLE;V;4;;;;;MADRID;MADRID;28024;CAMPAMENTO;LATINA;434759;4472282;40.398.581.785.882.800;-37.688.034.732.056.200;915 186 040;915 186 040;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;III;2;SI;SI;-;NO;Soportales;Canastas;Alumbrado;461,59;-;;;Dos edificios diferentes (en diferentes calles). 
5180;Colegio Público Hernán Cortés;;;Comedor - Transporte - Integración (preferentemente auditivos) - Horario ampliado - Planes de mejora;BUS: 31 , 138 , 121;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4100a3f5ca71c010VgnVCM1000000b205a0aRCRD;LOS YEBENES;CALLE;V;241;;;;;MADRID;MADRID;28047;ALUCHE;LATINA;436348;4471655;40.391.183.407.465.800;-37.512.812.696.024.700;917 176 844;917 180 472;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;III;5;NO;SI;-;NO;2 Porches;Canastas, porterías, postes de voleibol;Alumbrado;1359,64;-;;;Varios patios a diferentes alturas, separados por escaleras y otros elementos arquitectónicos. 
5182;Colegio Público Honduras;;;Comedor - Transporte -  Horario ampliado - Planes de mejora;METRO: Villa de Vallecas  BUS: 54 , 58 , 103 , 142;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9610a3f5ca71c010VgnVCM1000000b205a0aRCRD;FEDERICO GARCIA LORCA;PASEO;NUM;19;;;;;MADRID;MADRID;28031;CASCO H.VALLECAS;VILLA DE VALLECAS;447305;4469870;40.377.750.319.496.400;-36.207.727.531.375.800;913 325 719 - 913 317 441;913 325 719;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;;-;II;2;SI;SI;-;SI (en primaria);SI;Juegos (en infantil), bancos, papeleras;NO;464,38;Bueno;-;Biblioteca Gerardo Diego (190m), Espacio Almudena Grandes (280m), CDM Miguel Guillen (550m);
31747;Colegio Público Hortaleza;;;Comedor - Horario ampliado - Residencia;BUS: 9 , 72 , 87 , 120 , 125;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72f9059cb751c010VgnVCM2000000c205a0aRCRD;VALDETORRES DE JARAMA;CALLE;V;1;;;;;MADRID;MADRID;28043;PINAR DEL REY;HORTALEZA;445092;4480397;4.047.244.065.719.510;-3.647.738.240.999.270;917 642 900;913 816 099;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;-;-;-;III;-;-;-;-;-;-;-;-;-;-;;;Centro de Acogida que forma parte del centro, tiene uso necesario de las instalaciones no permitiendo incorporación de programa
5183;Colegio Público Ignacio Zuloaga;;;Comedor - Horario ampliado - Planes de mejora;METRO: Francos Rodríguez BUS: 44 , 126 , 127 , 128 , 132;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb20a3f5ca71c010VgnVCM1000000b205a0aRCRD;ALEJANDRO RODRIGUEZ;CALLE;NUM;34;;;;;MADRID;MADRID;28039;BELLAS VISTAS;TETUAN;439673;4478643;40.456.254.963.753.000;-3.711.505.537.451.770;914 509 620;913 980 080;cp.zuloaga.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:30;-;III;1;NO (patio un nivel por encima de la entrada);NO;-;NO;1 Eucalipto grande;Porterías, canastas, tobogán infantil;Alumbrado;1658,93;-;Parque Francos Rodriguez (400m), Dehesa de la Villa (600m);Biblioteca Manuel Vazquez (290m), Centro Cultural Juan Gris (350m), CDM Francos Rodriguez (400m), Polideportivo Fernando Martin (650m);
176840;Colegio Público Infanta Leonor;;;Comedor - Horario ampliado - Planes de mejora;;"ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=54244b6faa61c010VgnVCM1000000b205a0aRCRD;MONASTERIO DE EL PAULAR;CALLE;;140;;;;;MADRID;MADRID;28049;MIRASIERRA;FUENCARRAL-EL PARDO;439827;4483668;40.499.669.521.430.200;-37.114.329.556.023.400;917 508 788;917 508 847;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-17:30;Actividades extraescolares 16:00-17:30;Partidos Hockey 16:18:30 (esporádicos, 'Patios Abiertos' sábados;I;3;SI;SI (c/ Monasterio del Paular);-;SI (en gimnasio);Pérgolas pequeñas;Porterías, canastas, columpios, arenero;Alumbrado ;2986,9;Regular (pavimentos deteriorados);;;Participa actualmente de 'Patios Abiertos'. 
5184;Colegio Público Isaac Albéniz;;;Comedor - Horario ampliado - Planes de mejora;BUS: 29 , 52 , 70 ,107;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3140a3f5ca71c010VgnVCM1000000b205a0aRCRD;DRACENA;CALLE;NUM;29;;;;;MADRID;MADRID;28016;NUEVA ESPAÑA;CHAMARTIN;443272;4479500;4.046.422.875.441.010;-36.691.267.410.574.400;913 596 972;913 596 972;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes;7:30-17:00;17:00-19:00;"Programa Psicopedagógico abierto al distrito ; Actividad de la Asociación Síndrome Down";III;2;SI (c/ Carlos Caamaño);SI (c/ Carlos Caamaño y c/ Drácena);-;NO;Porche (20m²);porterías, canastas;Alumbrado débil;802,54;Bueno;Jardín Gloria Fuertes (750m);Instalación deportiva (90m);
5185;Colegio Público Isaac Peral;;;Comedor - Horario ampliado - Planes de mejora;METRO: Oporto BUS: 47 , 55 , 81 , 108 , 118 , 247;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8650a3f5ca71c010VgnVCM1000000b205a0aRCRD;RUFINO NOVALVOS;GLORIETA;NUM;5;;;;;MADRID;MADRID;28025;PUERTA BONITA;CARABANCHEL;437964;4470890;4.038.629.580.500.650;-37.309.272.123.026.600;914 726 780;914 726 780;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:30;Actividades Socioeducativas y Escuela de Adultos;III;2;SI;SI (Glorieta Rufino Novalvos);-;NO;Pocos;Porterías, canastas, columpios;NO;796,50 + 588,74;Bueno;;;
5186;Colegio Público Isabel la Católica;;;Comedor - Horario ampliado - Planes de mejora;METRO: Tribunal BUS: 3 , 21, 37;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=db60a3f5ca71c010VgnVCM1000000b205a0aRCRD;BARCELO;CALLE;V;2;;;;;MADRID;MADRID;28004;JUSTICIA;CENTRO;440645;4475347;40.426.642.215.368.100;-3.699.722.994.908.340;915 217 840;915 229 393;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;COMUNIDAD;Lunes-Viernes CONTINUA;9:00-16:00;-;Voluntariado sábados 10:00-14:00, Scouts sábados  14:00-21:00 y domingos 10:00-16:00;III;1;SI;SI (c/ Beneficencia);-;NO;SI (430m²);Porterías, canastas, juegos;Alumbrado, fuentes;764,89;Bueno;Plaza de Barceló (0m), Plaza de Sta Bárbara (350m);Biblioteca Mario Vargas Llosa (0m), CDM Barceló (75m);
5190;Colegio Público Jaime Balmes;;;Comedor - Integración (preferentemente auditivos) - Planes de mejora;BUS: 24 , 102;"ENSEÑANZA: Educación infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2180a3f5ca71c010VgnVCM1000000b205a0aRCRD;SIERRA DE LA SOLANA;CALLE;NUM;2;;;;;MADRID;MADRID;28053;SAN DIEGO;PUENTE DE VALLECAS;443179;4471236;403.879.037.093.727;-36.707.625.153.722.500;914 785 884;914 771 646;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:00;Save the Children 16:00-18:00;I;2;SI;SI;Entrada principal del centro;SÍ;NO;Portería, canastas;-;909,02;Aceptable;Parque Amós Acero (450m), Parque La Viña (550m);Instalación Deportiva Básica (400m), Centro Cultural Lope de Vega (700m);
5191;Colegio Público Jaime Vera;;;Comedor - Horario ampliado - Planes de mejora;METRO: Estrecho  BUS: 3 , 43 , 64 , 66 , 124 , 128;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7690a3f5ca71c010VgnVCM1000000b205a0aRCRD;BRAVO MURILLO;CALLE;V;162;;;;;MADRID;MADRID;28020;CUATRO CAMINOS;TETUAN;440394;4478218;4.045.247.841.346.620;-3.702.962.807.620.520;915 723 019 - 915 723 026;915 709 453;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;8:00-16:00;Apoyo extraescolar 16:00;Escuela de Fútbol, Tardes del Cole;I;2;SI ;SI (c/ Bravo Murillo);c/ Ávila;SI;Toldo (en infantil), arbolado escaso;Porterías, canastas, columpios;Alumbrado, fuente;2564,84;Bueno;Plaza Poeta Leopoldo de Luis (120m), Parque Av. General Peron (350m);entro Cultural Jose Espronceda (500m), CDM Playa Victoria (800m);La parcela incluye otras construcciones independientes del colegio
5192;Colegio Público Javier de Miguel;;;Comedor  - Horario ampliado;BUS: 136, 310;"ENSEÑANZA: Educación infantil - Primaria - Enseñanza biling&amp;uuml;e -";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cba0a3f5ca71c010VgnVCM1000000b205a0aRCRD;JAVIER DE MIGUEL;CALLE;V;90;;;;;MADRID;MADRID;28018;PALOMERAS BAJAS;PUENTE DE VALLECAS;444219;4470829;4.038.617.971.853.780;-3.657.208.307.609.010;913 035 102;913 805 770;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares 16:00-17:00;Centro de Día Cruz Roja 16:00-18:00;II;2;SI;SI (c/ Javier de Miguel);;SÍ;Porche (100m²), arbolado;Porterías, canastas, columpios, bancos;Alumbrado;2881,74;Necesita renovación de algunos elementos;Parque Payaso Fofó (230m);CDM Angel Nieto (800m);
5193;Colegio Público Joaquín Costa;;;Horario ampliado - Comedor - Planes de mejora - Integración preferente (Trastornos generales del desarrollo);METRO: Puerta Toledo, Pirámides, Acacias  BUS: 3, 17, 18, 23, 35, 36, 41, 62, 148, C;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e -";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11c0a3f5ca71c010VgnVCM1000000b205a0aRCRD;PONTONES;PASEO;NUM;8;;;;;MADRID;MADRID;28005;IMPERIAL;ARGANZUELA;439367;4473016;4.040.555.135.378.080;-37.145.657.673.590.400;913 653 632 - 913 642 825;913 653 559;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;8:45-16:00;Actividades extraescolares 16:00-17:00;NO;I;3;SI (un patio );SI;-;SI (no accesibles);NO;Porterías, canastas, bancos;Alumbrado débil;6322,18;Aceptable;Parque Villoslada (400m), Parque de la Cornisa (700m);Biblioteca pedro Salinas (450m), CDM Marqués de Samaranch (500m);
5194;Colegio Público Joaquín Dicenta;;;Comedor - Horario ampliado - Planes de mejora;BUS: 138;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66d0a3f5ca71c010VgnVCM1000000b205a0aRCRD;OLIVOS;PASEO;V;70;;;;;MADRID;MADRID;28011;PUERTA DEL ANGEL;LATINA;437346;4473042;4.040.563.593.391.010;-37.383.841.619.985.700;914 632 093;917 550 696;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:00;-;III;2;NO;SI;-;NO;Zona techada;Canastas, porterías, toboganes;Alumbrado;542,94;-;;;
