idPerson,dateTime,idDateTime,idAccident,adress,district,idDistrict,accident_type,weather_status,bicycle_is_electronic,person_type,age_range,sex,hospitalized,coordinate_x_utm,coordinate_y_utm,positive_alcohol
2019S014327,2019-03-05T16:15:00+02:00,20190305161500,2019030516150021,"CALL. TRESPADERNE / AVDA. SUR DEL AEROPUERTO DE BARAJAS, 16",21  BARAJAS,21,Frontal-lateral collision,Clear,0,Driver,35 - 39,Man,0,450.732.648,4.478.205.665,0
2019S014416,2019-03-06T17:00:00+02:00,20190306170000,2019030617000020,"CALL. ALBAIDA, 76",20  SAN BLAS-CANILLEJAS,20,Frontal-lateral collision,Clear,0,Driver,45 - 49,Woman,1,447.895.416,4.476.056.155,0
2019S014478,2019-02-27T19:45:00+02:00,20190227194500,2019022719450010,"CALL. MELILOTO / CALL. NOPALERA, 14",10  LATINA,10,Frontal-lateral collision,Clear,0,Driver,18 - 20,Woman,0,434.670.955,4.471.204.892,0
2019S014661,2019-03-08T16:45:00+02:00,20190308164500,201903081645006 ,"PASEO. CASTELLANA / CALL. RAIMUNDO FERNANDEZ VILLAVERDE, 69",6  TETUÁN,6 ,Frontal-lateral collision,Clear,0,Driver,25 - 29,Man,0,441.361.177,4.477.530.003,0
2019S014722,2019-03-08T19:25:00+02:00,20190308192500,2019030819250021,"AVDA. PARTENON, 2",21  BARAJAS,21,Frontal-lateral collision,Clear,0,Driver,21 - 24,Man,0,447.485.250,4.479.344.450,0
2019S015228,2019-03-10T14:58:00+02:00,20190310145800,2019031014580016,"CALL. SANTA ADELA, 14",16  HORTALEZA,16,Frontal collision,Clear,0,Driver,55 - 59,Man,1,444.961.775,4.481.296.613,0
2019S015228,2019-03-10T14:58:00+02:00,20190310145800,2019031014580016,"CALL. SANTA ADELA, 14",16  HORTALEZA,16,Frontal collision,Clear,0,Driver,55 - 59,Man,0,444.961.775,4.481.296.613,0
2019S015263,2019-03-10T19:20:00+02:00,20190310192000,2019031019200010,"PASEO. ERMITA DEL SANTO / CALL. VIA CARPETANA, 53",10  LATINA,10,Frontal collision,Clear,0,Driver,25 - 29,Woman,1,438.508.734,4.472.993.839,0
2019S015339,2019-03-10T22:00:00+02:00,20190310220000,2019031022000010,"AVDA. PORTUGAL, 1",10  LATINA,10,Fall,Clear,0,Driver,25 - 29,Woman,0,438.677.021,4.474.289.185,0
2019S015475,2019-03-11T21:30:00+02:00,20190311213000,201903112130001 ,"PLAZA. ESPAÑA / CALL. BAILEN, 8",1  CENTRO,1 ,Scope,NULL,0,Driver,35 - 39,Woman,NULL,439.532.246,4.474.864.617,0
2019S015481,2019-03-11T21:00:00+02:00,20190311210000,201903112100004 ,CALL. ALCALDE SAINZ DE BARANDA / AUTOV. M-30,4  SALAMANCA,4 ,Fall,Clear,0,Driver,35 - 39,Woman,1,444.072.427,4.474.733.553,0
2019S015537,2019-03-11T20:15:00+02:00,20190311201500,2019031120150017,"CALL. ALCOCER / AVDA. ANDALUCIA, 6",17  VILLAVERDE,17,Other,Clear,0,Driver,25 - 29,Woman,NULL,441.131.377,4.466.943.041,0
2019S015559,2019-03-12T9:10:00+02:00,201903129:0:0+,201903129:0:0+5 ,"CALLE JORGE MANRIQUE - CALLE SERRANO, 1",5  CHAMARTÍN,5 ,Scope,Clear,0,Driver,35 - 39,Man,0,441.816.229,4.477.138.012,0
2019S015623,2019-03-06T9:30:00+02:00,201903069:0:0+,201903069:0:0+18,"PLAZA. CARDENAL CISNEROS / AVDA. COMPLUTENSE, 1",18  VILLA DE VALLECAS,18,Fall,Intense rain,0,Driver,35 - 39,Man,0,438.445.878,4.476.816.389,0
2019S015708,2019-03-08T21:04:00+02:00,20190308210400,2019030821040016,"CALL. PRINCIPE CARLOS / CALL. MARIA TUDOR, 58",16  HORTALEZA,16,Frontal-lateral collision,Clear,0,Driver,10 - 14,Man,1,444.161.650,4.482.990.307,0
2019S015708,2019-03-08T21:04:00+02:00,20190308210400,2019030821040016,"CALL. PRINCIPE CARLOS / CALL. MARIA TUDOR, 58",16  HORTALEZA,16,Frontal-lateral collision,Clear,0,Passenger,10 - 14,Woman,1,444.161.650,4.482.990.307,0
2019S016088,2019-03-10T17:26:00+02:00,20190310172600,2019031017260016,"AVDA. INGENIERO EMILIO HERRERA, 15",16  HORTALEZA,16,Frontal-lateral collision,Clear,0,Driver,15 - 17,Woman,0,444.625.649,4.482.499.912,0
2019S016157,2019-03-15T22:00:00+02:00,20190315220000,201903152200006 ,"CALL. BRAVO MURILLO, 305",6  TETUÁN,6 ,Lateral collision,Clear,0,Driver,21 - 24,Man,1,440.868.043,4.479.318.373,0
2019S016203,2019-03-15T19:45:00+02:00,20190315194500,201903151945003 ,"AVDA. CIUDAD DE BARCELONA / CALL. SECO, 101",3  RETIRO,3 ,Fall,Clear,0,Driver,18 - 20,Man,1,443.021.113,4.472.306.545,0
2019S016220,2019-03-16T18:35:00+02:00,20190316183500,201903161835003 ,"CALL. O'DONNELL, 52",3  RETIRO,3 ,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,0,443.120.467,4.474.721.384,0
2019S016322,2019-03-17T10:05:00+02:00,20190317100500,2019031710050020,"CALL. SUECIA / AVDA. CANILLEJAS A VICALVARO, 1",20  SAN BLAS-CANILLEJAS,20,Fall,Clear,0,Driver,15 - 17,Man,0,448.162.497,4.474.704.831,0
2019S016338,2019-03-16T17:30:00+02:00,20190316173000,201903161730007 ,"CALL. ALMAGRO, 25",7  CHAMBERÍ,7 ,Scope,Clear,0,Driver,30 - 34,Man,0,441.282.216,4.475.842.460,0
2019S016359,2019-03-18T0:00:00+02:00,201903180:0:0+,201903180:0:0+1 ,"CUSTA. SAN VICENTE / CALL. BAILEN, 1",1  CENTRO,1 ,Fall,Clear,0,Driver,25 - 29,Man,1,439.505.851,4.474.854.328,0
2019S016402,2019-03-17T20:40:00+02:00,20190317204000,201903172040005 ,"PASEO. LA HABANA, 39",5  CHAMARTÍN,5 ,Fall,Clear,0,Driver,25 - 29,Woman,1,441.906.411,4.478.246.170,0
2019S016418,2019-03-13T19:00:00+02:00,20190313190000,2019031319000012,"CALL. DOLORES BARRANCO / CALL. NICOLAS SANCHEZ, 32",12  USERA,12,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,0,440.133.491,4.470.545.121,0
2019S016463,2019-03-16T12:30:00+02:00,20190316123000,2019031612300016,"AVDA. NICETO ALCALA ZAMORA / CALL. JULIO CASARES, 3",16  HORTALEZA,16,Scope,Clear,0,Driver,55 - 59,Man,1,445.301.255,4.482.291.419,0
2019S016482,2019-03-18T14:25:00+02:00,20190318142500,201903181425001 ,"CALL. SAN BERNARDO, 43",1  CENTRO,1 ,Lateral collision,Clear,0,Driver,25 - 29,Man,0,439.987.895,4.475.046.772,0
2019S016549,2019-03-20T10:30:00+02:00,20190320103000,2019032010300010,"PASEO. ERMITA DEL SANTO / GTA. PUENTE DE SEGOVIA, 10",10  LATINA,10,Hitting a person,Clear,0,Driver,35 - 39,Man,0,438.583.893,4.473.845.169,0
2019S016549,2019-03-20T10:30:00+02:00,20190320103000,2019032010300010,"PASEO. ERMITA DEL SANTO / GTA. PUENTE DE SEGOVIA, 10",10  LATINA,10,Hitting a person,Clear,0,Pedestrian,74 - + ,Woman,0,438.583.893,4.473.845.169,0
2019S016583,2019-03-09T19:45:00+02:00,20190309194500,2019030919450013,"CALL. LOPEZ GRASS / AVDA. ALBUFERA, 1",13  PUENTE DE VALLECAS,13,Frontal-lateral collision,Clear,0,Driver,21 - 24,Man,1,443.850.600,4.471.737.428,0
2019S016649,2019-03-14T11:55:00+02:00,20190314115500,201903141155009 ,"AVDA. VICTORIA, 11",9  MONCLOA-ARAVACA,9 ,Frontal-lateral collision,NULL,0,Driver,45 - 49,Man,NULL,431.260.788,4.479.860.456,0
2019S016675,2019-03-20T18:15:00+02:00,20190320181500,2019032018150013,"CALL. SANTA CRUZ DE RETAMAR / AVDA. MIGUEL HERNANDEZ, 20",13  PUENTE DE VALLECAS,13,Fall,Clear,0,Driver,25 - 29,Woman,0,445.167.342,4.470.217.505,0
2019S016679,2019-03-20T15:32:00+02:00,20190320153200,2019032015320018,"AVDA. ENSANCHE DE VALLECAS / AVDA. LA GAVIA, 9",18  VILLA DE VALLECAS,18,Scope,Clear,0,Driver,45 - 49,Man,0,447.945.745,4.469.061.459,0
2019S016752,2019-03-22T14:15:00+02:00,20190322141500,201903221415001 ,"CALL. ATOCHA, 109",1  CENTRO,1 ,Hitting a person,Clear,0,Driver,35 - 39,Woman,0,441.019.124,4.473.533.556,0
2019S016752,2019-03-22T14:15:00+02:00,20190322141500,201903221415001 ,"CALL. ATOCHA, 109",1  CENTRO,1 ,Hitting a person,Clear,0,Pedestrian,65 - 69,Woman,1,441.019.124,4.473.533.556,0
2019S016753,2019-03-22T14:20:00+02:00,20190322142000,2019032214200017,"CALL. HULLA / AVDA. LOS ROSALES, 1",17  VILLAVERDE,17,Fall,Clear,0,Driver,25 - 29,Man,1,443.156.480,4.465.583.366,0
2019S016943,2019-03-23T12:00:00+02:00,20190323120000,2019032312000011,"GTA. MARQUES DE VADILLO / PNTE. TOLEDO, 2",11  CARABANCHEL,11,Fall,Clear,0,Driver,45 - 49,Man,1,439.243.611,4.472.192.633,0
2019S016975,2019-03-22T14:10:00+02:00,20190322141000,201903221410005 ,"PASEO. LA HABANA / CALL. SANTIAGO BERNABEU, 40",5  CHAMARTÍN,5 ,Frontal-lateral collision,Clear,0,Driver,50 - 54,Man,0,441.645.407,4.477.887.285,0
2019S016996,2019-03-24T2:00:00+02:00,201903242:0:0+,201903242:0:0+6 ,"CALL. BRAVO MURILLO, 120",6  TETUÁN,6 ,Fall,Clear,0,Driver,25 - 29,Man,0,440.331.252,4.477.803.030,0
2019S017107,2019-03-22T16:30:00+02:00,20190322163000,2019032216300015,"CALL. JOSE SILVA, 2",15  CIUDAD LINEAL,15,Frontal-lateral collision,Clear,0,Driver,25 - 29,Man,0,444.309.059,4.478.539.302,0
2019S017125,2019-03-24T21:45:00+02:00,20190324214500,201903242145001 ,"CALL. HORTALEZA, 100",1  CENTRO,1 ,Scope,NULL,0,Driver,25 - 29,Man,NULL,440.794.953,4.475.145.119,0
2019S017125,2019-03-24T21:45:00+02:00,20190324214500,201903242145001 ,"CALL. HORTALEZA, 100",1  CENTRO,1 ,Scope,NULL,0,Driver,25 - 29,Woman,NULL,440.794.953,4.475.145.119,0
2019S017168,2019-03-19T8:15:00+02:00,201903198:5:0+,201903198:5:0+3 ,"PLAZA. LEALTAD / PASEO. PRADO, 1",3  RETIRO,3 ,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,0,441.157.586,4.474.131.077,0
2019S017198,2019-03-25T12:00:00+02:00,20190325120000,201903251200008 ,"CALL. PORTOMARIN, 11",8  FUENCARRAL-EL PARDO,8 ,Fall,Clear,0,Driver,15 - 17,Man,1,443.669.392,4.484.622.878,0
2019S017217,2019-03-20T16:30:00+02:00,20190320163000,201903201630001 ,"CALLE ALACALA - PASEO DEL PRADO, 48",1  CENTRO,1 ,Fall,Clear,0,Driver,30 - 34,Woman,0,441.107.965,4.474.503.495,0
2019S017272,2019-03-26T13:20:00+02:00,20190326132000,201903261320004 ,"PLAZA. CIBELES / CALL. ALCALA, 4",4  SALAMANCA,4 ,Fall,Clear,0,Driver,35 - 39,Man,0,441.144.574,4.474.517.979,0
2019S017287,2019-03-24T12:30:00+02:00,20190324123000,201903241230002 ,"CALL. RETAMA / CALL. ACANTO, 1",2  ARGANZUELA,2 ,Frontal-lateral collision,Clear,0,Driver,35 - 39,Woman,0,442.761.264,4.471.853.357,0
2019S017304,2019-03-26T19:10:00+02:00,20190326191000,201903261910005 ,"CALL. JOAQUIN COSTA, FRENTE Nº 6",5  CHAMARTÍN,5 ,Lateral collision,Clear,0,Driver,45 - 49,Man,0,441.661.885,4.477.500.271,0
2019S017367,2019-03-27T22:25:00+02:00,20190327222500,201903272225001 ,"PLAZA. EMPERADOR CARLOS V / CALL. SANTA ISABEL, 1",1  CENTRO,1 ,Fall,Clear,0,Driver,25 - 29,Man,0,441.206.312,4.473.292.068,0
2019S017391,2019-03-26T18:55:00+02:00,20190326185500,2019032618550013,"CALL. MANCHA, 4",13  PUENTE DE VALLECAS,13,Lateral collision,Clear,0,Driver,45 - 49,Man,0,443.154.020,4.470.242.017,0
2019S017393,2019-03-28T14:45:00+02:00,20190328144500,201903281445001 ,"AVDA. GRAN VIA DE SAN FRANCISCO, 4",1  CENTRO,1 ,Scope,Clear,0,Driver,40 - 44,Man,0,439.564.430,4.473.246.068,0
2019S017434,2019-03-27T13:10:00+02:00,20190327131000,2019032713100014,"CALL. ARROYO FONTARRON, 483",14  MORATALAZ,14,Fall,Clear,0,Driver,35 - 39,Man,0,446.209.420,4.471.724.514,0
2019S017448,2019-03-28T10:55:00+02:00,20190328105500,201903281055007 ,"CALL. FERNANDEZ DE LOS RIOS, 33",7  CHAMBERÍ,7 ,Fall,Clear,0,Driver,40 - 44,Man,0,439.913.407,4.476.291.211,0
2019S017501,2019-03-29T17:15:00+02:00,20190329171500,201903291715006 ,"CALL. ORENSE, 15",6  TETUÁN,6 ,Lateral collision,Clear,0,Driver,35 - 39,Man,0,441.033.850,4.477.828.307,0
2019S017566,2019-03-30T10:15:00+02:00,20190330101500,2019033010150021,"GTA. ERMITA DE LA VIRGEN DE LA SOLEDAD, 0, 0",21  BARAJAS,21,Scope,Clear,0,Driver,45 - 49,Man,1,450.593.377,4.479.791.760,0
2019S017586,2019-03-29T17:50:00+02:00,20190329175000,201903291750009 ,"AVDA. MIRAFLORES, 48",9  MONCLOA-ARAVACA,9 ,Scope,Clear,0,Driver,50 - 54,Man,1,437.956.044,4.480.252.950,0
2019S017589,2019-03-29T20:50:00+02:00,20190329205000,2019032920500012,"AVDA. RAFAELA YBARRA, 73",12  USERA,12,Lateral collision,NULL,0,Driver,50 - 54,Man,NULL,439.590.330,4.470.093.136,0
2019S017608,2019-03-30T19:50:00+02:00,20190330195000,2019033019500016,"AVDA. SECUNDINO ZUAZO / CALL. CESAR CORT BOTI, 2",16  HORTALEZA,16,Frontal-lateral collision,Clear,0,Driver,55 - 59,Man,1,448.103.816,4.482.908.438,0
2019S017644,2019-03-30T13:35:00+02:00,20190330133500,201903301335002 ,"CALL. JUAN DUQUE / CALL. MORENO NIETO, 17",2  ARGANZUELA,2 ,Lateral collision,Clear,0,Driver,70 - 74,Man,0,438.952.788,4.473.743.410,0
2019S017718,2019-03-31T12:15:00+02:00,20190331121500,201903311215004 ,"PASEO. CASTELLANA, 16",4  SALAMANCA,4 ,Fall,Light rain,0,Driver,15 - 17,Man,0,441.539.716,4.475.544.790,0
2019S017764,2019-04-01T15:23:00+02:00,20190401152300,201904011523004 ,"CALL. ALCALA, 91",4  SALAMANCA,4 ,Scope,Clear,0,Driver,21 - 24,Man,0,441.849.721,4.474.662.802,0
2019S017801,2019-03-12T10:00:00+02:00,20190312100000,2019031210000013,"CALL. REGUERA DE TOMATEROS, 39",13  PUENTE DE VALLECAS,13,Fall,Clear,0,Driver,70 - 74,Man,1,444.269.616,4.469.036.928,0
2019S017808,2019-03-17T11:50:00+02:00,20190317115000,2019031711500012,"PQUE. MADRID RIO, +00700E",12  USERA,12,Hitting a person,Clear,0,Driver,55 - 59,Man,0,440.816.987,4.471.059.552,0
2019S017808,2019-03-17T11:50:00+02:00,20190317115000,2019031711500012,"PQUE. MADRID RIO, +00700E",12  USERA,12,Hitting a person,Clear,0,Pedestrian,06 - 09,Man,0,440.816.987,4.471.059.552,0
2019S017836,2019-04-01T16:03:00+02:00,20190401160300,201904011603002 ,"RONDA. TOLEDO, 10",2  ARGANZUELA,2 ,Fall,Clear,0,Driver,40 - 44,Man,0,439.804.248,4.473.075.577,0
2019S017848,2019-04-01T18:00:00+02:00,20190401180000,201904011800009 ,"PASEO. EMBARCADERO, 1 JUNTO A HUERTA DE LA PARTIDA",9  MONCLOA-ARAVACA,9 ,Frontal collision,Clear,0,Driver,50 - 54,Man,0,438.382.128,4.474.452.178,0
2019S017873,2019-04-02T13:50:00+02:00,20190402135000,201904021350008 ,"AUTOV. M-607, +01500S",8  FUENCARRAL-EL PARDO,8 ,Frontal collision,Cloudy,0,Driver,21 - 24,Man,1,441.092.512,4.487.285.048,0
2019S017873,2019-04-02T13:50:00+02:00,20190402135000,201904021350008 ,"AUTOV. M-607, +01500S",8  FUENCARRAL-EL PARDO,8 ,Frontal collision,Cloudy,0,Driver,45 - 49,Man,1,441.092.512,4.487.285.048,0
2019S017942,2019-03-25T22:45:00+02:00,20190325224500,201903252245001 ,"CALL. HORTALEZA, 18",1  CENTRO,1 ,Hitting a person,Clear,0,Driver,21 - 24,Man,1,440.572.162,4.474.731.599,0
2019S017942,2019-03-25T22:45:00+02:00,20190325224500,201903252245001 ,"CALL. HORTALEZA, 18",1  CENTRO,1 ,Hitting a person,Clear,0,Pedestrian,40 - 44,Woman,1,440.572.162,4.474.731.599,0
2019S017986,2019-03-16T1:20:00+02:00,201903161:0:0+,201903161:0:0+1 ,"CALL. LUIS DE GONGORA / CALL. GRAVINA, 1",1  CENTRO,1 ,Fall,Clear,0,Driver,55 - 59,Man,0,440.890.452,4.474.917.708,0
2019S017988,2019-04-03T14:40:00+02:00,20190403144000,2019040314400014,"AVDA. DOCTOR GARCIA TAPIA, 157A",14  MORATALAZ,14,Scope,Clear,0,Driver,60 - 64,Man,NULL,446.508.078,4.473.183.711,0
2019S018020,2019-04-04T21:40:00+02:00,20190404214000,201904042140001 ,"CALL. GRAN VIA / METRO. PLAZA DE ESPAÑA, 80",1  CENTRO,1 ,Scope,NULL,0,Driver,25 - 29,Man,NULL,439.711.642,4.474.975.752,0
2019S018185,2019-04-03T16:44:00+02:00,20190403164400,2019040316440012,"CMNO. PERALES, 90",12  USERA,12,Fall,Clear,0,Driver,40 - 44,Man,1,441.500.235,4.469.980.696,0
2019S018235,2019-04-07T9:48:00+02:00,201904079:8:0+,201904079:8:0+1 ,"CALL. HORTALEZA, 17",1  CENTRO,1 ,Crash against fixed obstacle,Clear,0,Driver,18 - 20,Man,0,440.589.527,4.474.770.320,0
2019S018249,2019-04-06T21:25:00+02:00,20190406212500,201904062125002 ,"CALL. MIGUEL ARREDONDO / CALL. ALONSO CARBONELL, 1",2  ARGANZUELA,2 ,Frontal-lateral collision,Light rain,0,Driver,25 - 29,Man,0,440.964.955,4.471.826.888,0
2019S018298,2019-04-05T10:30:00+02:00,20190405103000,2019040510300015,"CALL. ARRIAGA / CALL. FERNANDO GABRIEL, 69",15  CIUDAD LINEAL,15,Lateral collision,Light rain,0,Driver,35 - 39,Woman,1,445.722.680,4.475.044.740,0
2019S018345,2019-04-08T15:15:00+02:00,20190408151500,2019040815150011,"CALL. DOBLA / AVDA. POBLADOS, 1",11  CARABANCHEL,11,Lateral collision,Clear,0,Driver,15 - 17,Man,0,437.127.306,4.469.468.539,0
2019S018366,2019-04-06T20:15:00+02:00,20190406201500,201904062015001 ,"CALL. VICTORIA, 4",1  CENTRO,1 ,Fall,Light rain,0,Driver,25 - 29,Woman,1,440.472.883,4.474.237.486,0
2019S018461,2019-04-09T13:05:00+02:00,20190409130500,201904091305001 ,"PASEO. RECOLETOS / CALL. GENOVA, 43",1  CENTRO,1 ,Scope,Cloudy,0,Driver,30 - 34,Man,0,441.384.515,4.475.176.361,0
2019S018483,2019-04-10T8:00:00+02:00,201904108:0:0+,201904108:0:0+20,AVENIDA CANILLEJAS A VICÁLVARO CON GLORIETA M-40,20  SAN BLAS-CANILLEJAS,20,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,1,448.183.076,4.474.366.730,0
2019S018494,2019-04-10T8:35:00+02:00,201904108:5:0+,201904108:5:0+3 ,"PASEO. FERNAN NUÑEZ, 1",3  RETIRO,3 ,Hitting a person,Clear,0,Driver,65 - 69,Man,0,441.760.755,4.473.507.999,0
2019S018494,2019-04-10T8:35:00+02:00,201904108:5:0+,201904108:5:0+3 ,"PASEO. FERNAN NUÑEZ, 1",3  RETIRO,3 ,Hitting a person,Clear,0,Pedestrian,70 - 74,Woman,0,441.760.755,4.473.507.999,0
2019S018498,2019-04-08T10:55:00+02:00,20190408105500,2019040810550012,"CALL. DOLORES BARRANCO / CALL. JUSTA GARCIA, 65",12  USERA,12,Frontal-lateral collision,Light rain,0,Driver,10 - 14,Man,0,439.786.503,4.470.496.917,0
2019S018517,2019-04-10T17:20:00+02:00,20190410172000,201904101720001 ,"CALL. ALCALA, 42",1  CENTRO,1 ,Fall,Clear,0,Driver,45 - 49,Woman,1,440.923.442,4.474.456.344,0
2019S018545,2019-04-08T12:20:00+02:00,20190408122000,2019040812200012,"AVDA. MANZANARES, 200",12  USERA,12,Hitting a person,Cloudy,0,Driver,60 - 64,Man,0,440.412.973,4.471.589.423,0
2019S018545,2019-04-08T12:20:00+02:00,20190408122000,2019040812200012,"AVDA. MANZANARES, 200",12  USERA,12,Hitting a person,Cloudy,0,Pedestrian,-  - 5 ,Man,0,440.412.973,4.471.589.423,0
2019S018552,2019-04-11T9:00:00+02:00,201904119:0:0+,201904119:0:0+6 ,"CALL. SAN GERMAN / CALL. POETA JOAN MARAGALL, 1",6  TETUÁN,6 ,Lateral collision,Clear,0,Driver,30 - 34,Man,0,441.302.198,4.478.632.159,0
2019S018648,2019-04-12T12:10:00+02:00,20190412121000,201904121210006 ,"CALL. POETA JOAN MARAGALL / CALL. SOR ANGELA DE LA CRUZ, 31",6  TETUÁN,6 ,Frontal-lateral collision,Clear,0,Driver,30 - 34,Man,0,441.326.506,4.478.952.701,0
2019S018655,2019-04-12T14:15:00+02:00,20190412141500,201904121415001 ,"CALL. BARCO, 32",1  CENTRO,1 ,Fall,Clear,0,Driver,25 - 29,Man,1,440.419.605,4.474.943.227,0
2019S018655,2019-04-12T14:15:00+02:00,20190412141500,201904121415001 ,"CALL. BARCO, 32",1  CENTRO,1 ,Fall,Clear,0,Pedestrian,-  - 5 ,Man,0,440.419.605,4.474.943.227,0
2019S018656,2019-04-11T16:00:00+02:00,20190411160000,201904111600007 ,"CALL. LUCHANA, 34",7  CHAMBERÍ,7 ,Fall,Clear,0,Driver,15 - 17,Man,1,440.729.712,4.475.893.442,0
2019S018787,2019-04-08T8:55:00+02:00,201904088:5:0+,201904088:5:0+9 ,"CALL. EXPLANADA / CALL. PEDRO JUSTO DORADO DELLMANS, 8",9  MONCLOA-ARAVACA,9 ,Scope,Light rain,0,Driver,35 - 39,Man,0,439.607.554,4.477.796.133,0
2019S018901,2019-03-17T12:00:00+02:00,20190317120000,2019031712000012,"AVDA. MANZANARES, 196",12  USERA,12,Hitting a person,Clear,0,Driver,55 - 59,Man,0,440.398.868,4.471.614.552,0
2019S018901,2019-03-17T12:00:00+02:00,20190317120000,2019031712000012,"AVDA. MANZANARES, 196",12  USERA,12,Hitting a person,Clear,0,Pedestrian,06 - 09,Man,0,440.398.868,4.471.614.552,0
2019S018902,2019-04-16T8:30:00+02:00,201904168:0:0+,201904168:0:0+1 ,"CALL. SANTA ISABEL, 50",1  CENTRO,1 ,Fall,Clear,0,Driver,30 - 34,Woman,1,441.017.670,4.473.388.327,0
2019S018907,2019-04-01T22:44:00+02:00,20190401224400,201904012244002 ,"PASEO. DELICIAS, 32",2  ARGANZUELA,2 ,Scope,Clear,0,Driver,25 - 29,Man,NULL,441.143.307,4.472.874.567,0
2019S018950,2019-04-16T18:35:00+02:00,20190416183500,201904161835003 ,"CALL. CLAUDIO MOYANO / PASEO. PRADO, 1",3  RETIRO,3 ,Fall,Clear,0,Driver,25 - 29,Woman,1,441.290.418,4.473.449.990,0
2019S018960,2019-04-14T16:45:00+02:00,20190414164500,201904141645001 ,"CALL. MESON DE PAREDES / RONDA. VALENCIA, 92",1  CENTRO,1 ,Scope,Clear,0,Driver,30 - 34,Man,0,440.541.107,4.473.010.913,0
2019S018985,2019-03-30T9:20:00+02:00,201903309:0:0+,201903309:0:0+13,"AVDA. MIGUEL HERNANDEZ / CALL. LEON FELIPE, 11",13  PUENTE DE VALLECAS,13,Frontal-lateral collision,Clear,0,Driver,35 - 39,Man,1,446.024.991,4.470.923.849,0
2019S019124,2019-04-17T19:00:00+02:00,20190417190000,2019041719000012,"CALL. DOCTOR TOLOSA LATOUR, 21",12  USERA,12,Lateral collision,Clear,0,Driver,65 - 69,Woman,1,440.359.810,4.469.637.376,0
2019S019254,2019-04-20T21:00:00+02:00,20190420210000,2019042021000017,"CALL. GILENA, 14",17  VILLAVERDE,17,Fall,Light rain,0,Driver,18 - 20,Man,0,439.806.559,4.466.142.071,0
2019S019257,2019-04-20T21:00:00+02:00,20190420210000,201904202100007 ,"CALL. SANTA ENGRACIA, 76",7  CHAMBERÍ,7 ,Frontal-lateral collision,Clear,0,Driver,30 - 34,Man,0,440.683.707,4.476.436.309,0
2019S019263,2019-04-21T17:05:00+02:00,20190421170500,2019042117050021,"PQUE. JUAN CARLOS I, 1",21  BARAJAS,21,Hitting an animal,Cloudy,0,Driver,60 - 64,Man,1,449.239.470,4.478.898.681,0
2019S019332,2019-04-12T18:30:00+02:00,20190412183000,2019041218300010,"PASEO. EXTREMADURA, 153",10  LATINA,10,Fall,Clear,0,Driver,50 - 54,Man,0,437.329.089,4.473.518.699,0
2019S019391,2019-04-23T16:35:00+02:00,20190423163500,201904231635001 ,"CUSTA. SANTO DOMINGO / CALL. FOMENTO, 9",1  CENTRO,1 ,Fall,Clear,0,Driver,40 - 44,Man,0,439.822.292,4.474.605.980,0
2019S019405,2019-04-22T18:40:00+02:00,20190422184000,2019042218400016,"AVDA. LAS FUERZAS ARMADAS, 118",16  HORTALEZA,16,Fall,Clear,0,Driver,10 - 14,Woman,0,446.883.833,4.481.556.778,0
2019S019536,2019-04-24T9:30:00+02:00,201904249:0:0+,201904249:0:0+9 ,"CALL. GOBELAS / CALL. GUECHO, 24",9  MONCLOA-ARAVACA,9 ,Frontal-lateral collision,Light rain,0,Driver,55 - 59,Man,1,430.660.714,4.480.323.784,0
2019S019554,2019-04-24T16:00:00+02:00,20190424160000,2019042416000014,"CALL. ARROYO BELINCOSO, 24",14  MORATALAZ,14,Frontal-lateral collision,Intense rain,0,Driver,25 - 29,Woman,0,444.621.026,4.473.334.606,0
2019S019733,2019-04-27T10:40:00+02:00,20190427104000,2019042710400020,"CALL. JULIA GARCIA BOUTAN / CALL. SOFIA, 12",20  SAN BLAS-CANILLEJAS,20,Frontal-lateral collision,Clear,0,Driver,30 - 34,Man,1,448.940.998,4.475.753.992,0
2019S019779,2019-04-27T20:15:00+02:00,20190427201500,201904272015001 ,"CALL. GRAN VIA / CALL. SAN BERNARDO, 60",1  CENTRO,1 ,Frontal-lateral collision,Clear,0,Driver,21 - 24,Man,0,439.941.977,4.474.792.399,0
2019S019885,2019-04-27T13:40:00+02:00,20190427134000,2019042713400017,"AVDA. RAFAELA YBARRA, 137",17  VILLAVERDE,17,Scope,NULL,0,Driver,55 - 59,Man,0,439.355.982,4.468.403.710,0
2019S019899,2019-04-29T7:10:00+02:00,201904297:0:0+,201904297:0:0+15,"CALL. ALCALA / CALL. LOS URQUIZA, 330",15  CIUDAD LINEAL,15,Hitting a person,Clear,0,Driver,45 - 49,Man,0,445.183.485,4.476.119.104,0
2019S019899,2019-04-29T7:10:00+02:00,201904297:0:0+,201904297:0:0+15,"CALL. ALCALA / CALL. LOS URQUIZA, 330",15  CIUDAD LINEAL,15,Hitting a person,Clear,0,Pedestrian,55 - 59,Woman,1,445.183.485,4.476.119.104,0
2019S019986,2019-04-28T17:15:00+02:00,20190428171500,201904281715008 ,"CTRA. M-616, +00600S",8  FUENCARRAL-EL PARDO,8 ,Lateral collision,Clear,0,Driver,30 - 34,Man,1,441.192.630,4.489.013.628,0
