num_expediente,dateTime,adress,distrito,tipo_accidente,estado_meteorológico,bicycle_is_electronic,tipo_persona,rango_edad,sexo,hospitalizado,coordenada_x_utm,coordenada_y_utm,positiva_alcohol
2019S027608,2019-08-02T15:50:00,"CALL. VIA LIMITE / CALL. ALCOLEA, 5",6  TETUÁN,Colisión lateral,Despejado,0,Conductor,De 30 a 34 años,Hombre,1,441.484.428,4.480.510.301,0
2019S027642,2019-08-03T3:30:00,"CUSTA. VEGA, 3",1  CENTRO,Caída,Despejado,0,Conductor,De 25 a 29 años,Mujer,NULL,439.182.700,4.474.012.859,0
2019S027795,2019-08-05T22:00:00,"CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN, 66",10  LATINA,Caída,Despejado,0,Conductor,De 30 a 34 años,Hombre,1,437.230.295,4.472.565.834,0
2019S027813,2019-08-06T7:04:00,"PASEO. PRADO / CALL. ALCALA, 2",1  CENTRO,Colisión fronto-lateral,Despejado,0,Conductor,De 35 a 39 años,Hombre,NULL,441.138.759,4.474.502.544,0
2019S027815,2019-08-05T12:35:00,"CALL. CLAUDIO MOYANO, 1",3  RETIRO,Atropello a persona,Despejado,0,Conductor,De 35 a 39 años,Mujer,1,441.471.678,4.473.455.582,0
2019S027815,2019-08-05T12:35:00,"CALL. CLAUDIO MOYANO, 1",3  RETIRO,Atropello a persona,Despejado,0,Peatón,Más de 74 años,Hombre,1,441.471.678,4.473.455.582,0
2019S027825,2019-08-06T11:30:00,"CARRIL BICI INTERIOR PARQUE LINEAL DEL MANZANARES, 3",17  VILLAVERDE,Caída,Despejado,0,Conductor,De 70 a 74 años,Hombre,1,443.166.919,4.466.470.318,0
2019S027834,2019-08-05T16:33:00,"CALL. LOPEZ DE HOYOS, 100",5  CHAMARTÍN,Caída,Despejado,0,Conductor,Desconocido,Desconocido,NULL,442.749.596,4.477.195.648,0
2019S027855,2019-08-05T20:15:00,"AVDA. AVIACION / CTRA. BARRIO DE LA FORTUNA, 121",10  LATINA,Colisión fronto-lateral,Despejado,0,Conductor,De 18 a 20 años,Hombre,1,434.966.257,4.469.451.399,0
2019S027887,2019-08-07T8:02:00,"CALL. FRANCISCO UMBRAL / CALL. VIA DE DUBLIN, 2",21  BARAJAS,Colisión frontal,Despejado,0,Conductor,De 45 a 49 años,Hombre,0,447.095.515,4.480.473.169,0
2019S027955,2019-08-07T3:30:00,"CALL. MARAVEDI, 12",11  CARABANCHEL,Caída,Despejado,0,Conductor,De 18 a 20 años,Hombre,0,436.487.322,4.468.329.987,0
2019S027988,2019-08-08T19:10:00,"CALL. LADERA DE LOS ALMENDROS / CALL. RAYA, 18",19  VICÁLVARO,Colisión fronto-lateral,Despejado,0,Conductor,De 45 a 49 años,Hombre,0,447.065.466,4.472.504.339,0
2019S027992,2019-08-08T22:25:00,"CALL. ARROYO DE LA MEDIA LEGUA, 43",14  MORATALAZ,Colisión fronto-lateral,Despejado,0,Conductor,De 40 a 44 años,Hombre,1,444.568.833,4.473.806.285,0
2019S028005,2019-08-08T11:10:00,"AUTOV. M-607, KM. 14500 SALIDA",8  FUENCARRAL-EL PARDO,Caída,Despejado,0,Conductor,De 55 a 59 años,Hombre,1,441.442.263,4.486.563.260,0
2019S028042,2019-08-08T21:30:00,"AVDA. HOSPITALIDAD, 3",10  LATINA,Caída,Despejado,0,Conductor,Más de 74 años,Hombre,1,434.434.817,4.468.235.014,0
2019S028044,2019-08-09T16:25:00,"CALL. SANTA ESCOLASTICA, 1 (POSTERIOR APARCAMIENTO",17  VILLAVERDE,Caída,Despejado,0,Conductor,De 15 a 17 años,Hombre,1,440.591.847,4.468.260.999,0
2019S028132,2019-08-10T12:15:00,"CALL. ISABEL COLBRAND / CALL. PALAS DE REY, 4",8  FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,443.099.589,4.484.909.830,0
2019S028337,2019-08-15T13:05:00,CALLE ALCALA 149,4  SALAMANCA,Alcance,Despejado,0,Conductor,De 30 a 34 años,Hombre,NULL,442.579.445,4.475.073.726,0
2019S028354,2019-08-15T17:05:00,GLORIETA SOBRE M-40,20  SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,0,Conductor,De 45 a 49 años,Hombre,1,448.181.734,4.474.368.519,0
2019S028487,2019-08-14T18:40:00,"ANILLO VERDE CICLISTA, PKM 32",11  CARABANCHEL,Caída,Despejado,0,Conductor,De 35 a 39 años,Mujer,0,437.720.390,4.469.442.545,0
2019S028515,2019-08-19T13:15:00,"CALL. ARROYO BELINCOSO, 9",14  MORATALAZ,Colisión lateral,Despejado,0,Conductor,De 50 a 54 años,Hombre,0,444.620.654,4.473.437.650,0
2019S028541,2019-08-19T18:35:00,"CALL. VELAZQUEZ, 69",4  SALAMANCA,Alcance,Despejado,0,Conductor,De 30 a 34 años,Mujer,0,442.012.707,4.475.784.696,0
2019S028597,2019-08-20T18:32:00,"PASEO. REPUBLICA DE CUBA, 6",3  RETIRO,Colisión fronto-lateral,Despejado,0,Conductor,De 55 a 59 años,Hombre,1,441.993.015,4.473.949.257,0
2019S028597,2019-08-20T18:32:00,"PASEO. REPUBLICA DE CUBA, 6",3  RETIRO,Colisión fronto-lateral,Despejado,0,Conductor,De 6 a 9 años,Hombre,0,441.993.015,4.473.949.257,0
2019S028640,2019-08-20T21:40:00,"CMNO. ROBLEDAL, 2",9  MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,436.676.572,4.474.043.578,0
2019S028640,2019-08-20T21:40:00,"CMNO. ROBLEDAL, 2",9  MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,0,Conductor,De 45 a 49 años,Hombre,1,436.676.572,4.474.043.578,0
2019S028644,2019-08-16T21:02:00,"AVDA. MANZANARES / PQUE. MADRID RIO, 194",12  USERA,Caída,Despejado,0,Conductor,De 10 a 14 años,Mujer,0,440.396.494,4.471.619.158,0
2019S028647,2019-08-21T19:45:00,"CALL. PRINCIPE DE VERGARA / CALL. HERMOSILLA, 32",4  SALAMANCA,Colisión lateral,NULL,0,Conductor,De 25 a 29 años,Hombre,NULL,442.319.224,4.475.302.371,0
2019S028666,2019-08-22T6:10:00,"CALL. BRAVO MURILLO / CALL. VIRIATO, 18",7  CHAMBERÍ,Choque contra obstáculo fijo,Despejado,0,Conductor,De 50 a 54 años,Hombre,1,440.273.094,4.476.376.809,0
2019S028686,2019-08-22T14:50:00,"AVDA. PEÑA PRIETA / CALL. MENDIVIL, 21",13  PUENTE DE VALLECAS,Caída,Despejado,0,Conductor,De 25 a 29 años,Hombre,1,443.442.276,4.472.416.953,0
2019S028835,2019-08-24T20:10:00,"CTRA. ZARZON, 6",9  MONCLOA-ARAVACA,Atropello a persona,Despejado,0,Conductor,De 45 a 49 años,Mujer,1,435.029.151,4.473.626.982,0
2019S028835,2019-08-24T20:10:00,"CTRA. ZARZON, 6",9  MONCLOA-ARAVACA,Atropello a persona,Despejado,0,Peatón,De 6 a 9 años,Hombre,0,435.029.151,4.473.626.982,0
2019S028861,2019-08-23T13:30:00,AVDA. POBLADOS / AUTOV. A-42,12  USERA,Colisión frontal,Despejado,0,Conductor,De 18 a 20 años,Hombre,1,439.525.610,4.469.395.981,0
2019S028869,2019-08-21T13:20:00,"CALL. MARCELO USERA / CALL. SAN ANTONIO DE PADUA, 1",12  USERA,Colisión fronto-lateral,Despejado,0,Conductor,De 40 a 44 años,Hombre,NULL,440.421.957,4.470.892.869,0
2019S028878,2019-08-25T20:40:00,"PASEO. ERMITA DEL SANTO, 80",11  CARABANCHEL,Atropello a persona,Despejado,0,Conductor,De 6 a 9 años,Hombre,0,438.043.915,4.472.143.925,0
2019S028878,2019-08-25T20:40:00,"PASEO. ERMITA DEL SANTO, 80",11  CARABANCHEL,Atropello a persona,Despejado,0,Peatón,De 50 a 54 años,Mujer,1,438.043.915,4.472.143.925,0
2019S028881,2019-08-25T19:10:00,"CALL. SERRANO, 30",4  SALAMANCA,Alcance,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,441.634.624,4.475.124.502,0
2019S028932,2019-08-26T15:30:00,"PASEO. CAMOENS Y VALERO, 2",9  MONCLOA-ARAVACA,Choque contra obstáculo fijo,Nublado,0,Conductor,De 21 a 24 años,Hombre,1,438.603.062,4.475.710.075,0
2019S028981,2019-08-28T9:35:00,"CALL. CONDE DE PEÑALVER, 68",4  SALAMANCA,Alcance,Despejado,0,Conductor,De 35 a 39 años,Hombre,0,442.737.034,4.475.877.635,0
2019S028983,2019-08-28T10:50:00,"CALL. FUENTE CARRANTONA, 61",14  MORATALAZ,Colisión fronto-lateral,Despejado,0,Conductor,De 50 a 54 años,Hombre,0,446.856.506,4.474.079.797,0
2019S028983,2019-08-28T10:50:00,"CALL. FUENTE CARRANTONA, 61",14  MORATALAZ,Colisión fronto-lateral,Despejado,0,Conductor,De 65 a 69 años,Hombre,0,446.856.506,4.474.079.797,0
2019S029005,2019-08-27T20:05:00,"PASEO. PONTONES / PASEO. MELANCOLICOS, 45",2  ARGANZUELA,Caída,Despejado,0,Conductor,De 45 a 49 años,Mujer,0,438.899.215,4.472.849.207,0
2019S029018,2019-08-28T13:00:00,"PASEO. GENERAL MARTINEZ CAMPOS, 41",7  CHAMBERÍ,Alcance,Despejado,0,Conductor,De 25 a 29 años,Hombre,1,441.327.550,4.476.289.124,0
2019S029022,2019-08-29T8:00:00,"CALL. CAMPEZO / CALL. LAGUARDIA, 1",20  SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,0,Conductor,De 25 a 29 años,Hombre,1,450.595.827,4.477.448.674,0
2019S029033,2019-08-29T2:35:00,"CALL. SEGOVIA / RONDA. SEGOVIA, 51",2  ARGANZUELA,Colisión fronto-lateral,NULL,0,Conductor,De 35 a 39 años,Hombre,NULL,439.180.761,4.473.947.952,0
2019S029079,2019-08-29T22:45:00,"CALL. LUCHANA, 30",7  CHAMBERÍ,Caída,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,440.706.747,4.475.872.770,0
2019S029101,2019-08-29T14:45:00,"PASEO. ALBERTO PALACIOS, 11",17  VILLAVERDE,Atropello a persona,Despejado,0,Conductor,Desconocido,Desconocido,NULL,439.667.816,4.466.428.794,0
2019S029101,2019-08-29T14:45:00,"PASEO. ALBERTO PALACIOS, 11",17  VILLAVERDE,Atropello a persona,Despejado,0,Peatón,Menor de 5 años,Hombre,0,439.667.816,4.466.428.794,0
2019S029194,2019-08-31T13:35:00,"AUTOV. A-42, +00500S",11  CARABANCHEL,Colisión fronto-lateral,Despejado,0,Conductor,De 35 a 39 años,Hombre,1,438.881.917,4.469.457.271,0
2019S029200,2019-08-30T21:40:00,"CALL. PRINCESA, 31",9  MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,0,Conductor,De 21 a 24 años,Hombre,1,439.394.959,4.475.515.115,0
2019S029210,2019-08-31T19:10:00,"CAMINO EN ZONA DENOMIDADA COMO ""ESPACIO MÉXICO"", 1",21  BARAJAS,Choque contra obstáculo fijo,Despejado,0,Conductor,De 45 a 49 años,Hombre,0,448.778.080,4.478.918.887,0
2019S029257,2019-09-01T8:25:00,"AVDA. NUESTRA SEÑORA DE VALVANERA, 155",10  LATINA,Alcance,Despejado,0,Conductor,De 45 a 49 años,Hombre,1,437.058.280,4.471.710.142,0
2019S029277,2019-09-01T15:22:00,"CALL. EMBAJADORES, 324",13  PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,0,Conductor,De 35 a 39 años,Hombre,0,442.188.889,4.469.278.509,0
2019S029285,2019-08-31T21:50:00,"CALL. RAMON GOMEZ DE LA SERNA, 9A",8  FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,0,Conductor,De 18 a 20 años,Hombre,0,438.697.674,4.481.470.342,0
2019S029341,2019-09-01T21:40:00,"AVDA. PABLO NERUDA, 58",13  PUENTE DE VALLECAS,Colisión lateral,Despejado,0,Conductor,De 40 a 44 años,Hombre,0,445.240.413,4.470.984.599,0
2019S029358,2019-09-02T13:35:00,"PASEO. DELICIAS, 65A",2  ARGANZUELA,Colisión fronto-lateral,Despejado,0,Conductor,De 45 a 49 años,Mujer,1,441.091.934,4.472.243.913,0
2019S029391,2019-09-03T16:00:00,"CALL. SAN GERMAN / CALL. GENERAL CABRERA, 32",6  TETUÁN,Caída,Despejado,0,Conductor,De 35 a 39 años,Hombre,0,440.989.672,4.478.653.092,0
2019S029437,2019-09-04T10:40:00,"CALL. ALBERTO AGUILERA, 16",7  CHAMBERÍ,Caída,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,439.881.346,4.475.719.880,0
2019S029444,2019-09-04T13:22:00,"AVDA. ALBUFERA, 144",13  PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,444.613.716,4.471.420.638,0
2019S029460,2019-09-02T18:15:00,"AVDA. NICETO ALCALA ZAMORA / AVDA. FRANCISCO PI Y MARGALL, 8",16  HORTALEZA,Colisión fronto-lateral,Despejado,0,Conductor,De 15 a 17 años,Hombre,0,445.220.579,4.481.858.269,0
2019S029485,2019-09-04T18:30:00,"CALL. GENERAL ORAA / CALL. GENERAL PARDIÑAS, 74",4  SALAMANCA,Caída,Despejado,0,Conductor,De 30 a 34 años,Mujer,1,442.502.311,4.476.359.119,0
2019S029497,2019-09-04T23:38:00,"CALL. CLAVEL / CALL. CABALLERO DE GRACIA, 1",1  CENTRO,Colisión lateral,Despejado,0,Conductor,De 25 a 29 años,Mujer,0,440.640.536,4.474.552.240,0
2019S029547,2019-08-27T21:45:00,"CALL. ATOCHA / PLAZA. EMPERADOR CARLOS V, 127",1  CENTRO,Alcance,Despejado,0,Conductor,De 25 a 29 años,Mujer,1,441.251.645,4.473.415.878,0
2019S029556,2019-09-05T19:04:00,"CALL. ALCALA / CALL. MARQUES DE CUBAS, 44",1  CENTRO,Colisión lateral,Despejado,0,Conductor,De 35 a 39 años,Mujer,1,440.968.534,4.474.469.271,0
2019S029560,2019-09-05T19:25:00,"CALL. FRANCOS RODRIGUEZ, 14",6  TETUÁN,Atropello a persona,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,440.325.729,4.478.500.790,0
2019S029560,2019-09-05T19:25:00,"CALL. FRANCOS RODRIGUEZ, 14",6  TETUÁN,Atropello a persona,Despejado,0,Peatón,Menor de 5 años,Hombre,0,440.325.729,4.478.500.790,0
2019S029561,2019-08-30T16:45:00,"CALL. MARQUES DE CUBAS, 18",1  CENTRO,Choque contra obstáculo fijo,Despejado,0,Conductor,De 30 a 34 años,Hombre,1,440.992.185,4.474.304.110,0
2019S029624,2019-09-06T13:45:00,AVDA. POBLADOS / AUTOV. A-42,11  CARABANCHEL,Colisión fronto-lateral,Despejado,0,Conductor,De 60 a 64 años,Hombre,0,438.876.176,4.469.457.756,0
2019S029626,2019-09-05T18:05:00,"CALL. ARTURO SORIA / CALL. ASUNCION PEREZ VIZCAINO, 233",15  CIUDAD LINEAL,Colisión lateral,Despejado,0,Conductor,De 50 a 54 años,Hombre,1,443.610.525,4.479.390.361,0
2019S029640,2019-09-03T20:20:00,"CALL. RUTILO, 11",12  USERA,Colisión lateral,Despejado,0,Conductor,De 10 a 14 años,Hombre,0,441.706.175,4.468.611.738,0
2019S029644,2019-09-05T21:15:00,"CALL. ARROYO DE LA MEDIA LEGUA / CALL. ALCALDE GARRIDO JUARISTI, 1",14  MORATALAZ,Atropello a persona,Despejado,0,Conductor,De 35 a 39 años,Hombre,0,444.640.077,4.473.893.699,0
2019S029644,2019-09-05T21:15:00,"CALL. ARROYO DE LA MEDIA LEGUA / CALL. ALCALDE GARRIDO JUARISTI, 1",14  MORATALAZ,Atropello a persona,Despejado,0,Peatón,De 18 a 20 años,Hombre,0,444.640.077,4.473.893.699,0
2019S029650,2019-09-04T15:50:00,"CALL. CAMINO VIEJO DE VILLAVERDE / CALL. UNIDAD, 4",12  USERA,Colisión lateral,NULL,0,Conductor,De 50 a 54 años,Hombre,NULL,439.652.142,4.469.039.873,0
2019S029716,2019-09-07T5:35:00,"CALL. SEGOVIA, 29",1  CENTRO,Caída,Despejado,0,Conductor,De 25 a 29 años,Hombre,1,439.321.460,4.473.946.312,0
2019S029814,2019-09-07T13:00:00,"PASEO. INFANTA ISABEL / ESTFE. ATOCHA, 3",3  RETIRO,Alcance,Despejado,0,Conductor,De 45 a 49 años,Hombre,0,441.473.169,4.473.187.718,0
2019S029817,2019-09-07T12:00:00,"CALL. EMBAJADORES, 216",2  ARGANZUELA,Colisión fronto-lateral,Despejado,0,Conductor,De 40 a 44 años,Hombre,1,441.229.948,4.471.297.050,0
2019S029862,2019-09-08T11:55:00,"PARQUE LINEAL DEL MANZANARES, 106",11  CARABANCHEL,Atropello a persona,Despejado,0,Conductor,De 40 a 44 años,Hombre,1,438.972.808,4.472.350.909,0
2019S029862,2019-09-08T11:55:00,"PARQUE LINEAL DEL MANZANARES, 106",11  CARABANCHEL,Atropello a persona,Despejado,0,Peatón,De 25 a 29 años,Mujer,0,438.972.808,4.472.350.909,0
2019S029873,2019-09-09T12:50:00,"CALL. DON RAMON DE LA CRUZ, 91",4  SALAMANCA,Atropello a persona,Despejado,0,Conductor,De 50 a 54 años,Hombre,0,442.877.656,4.475.548.369,0
2019S029873,2019-09-09T12:50:00,"CALL. DON RAMON DE LA CRUZ, 91",4  SALAMANCA,Atropello a persona,Despejado,0,Peatón,De 60 a 64 años,Mujer,0,442.877.656,4.475.548.369,0
2019S029888,2019-09-08T21:00:00,"CALL. IRUN / CALL. CADARSO, 1",9  MONCLOA-ARAVACA,Caída,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,439.303.900,4.474.919.047,0
2019S029946,2019-09-09T18:35:00,"PLAZA DE ORIENTE, 0",1  CENTRO,Atropello a persona,Despejado,0,Conductor,De 18 a 20 años,Mujer,0,439.497.352,4.474.394.206,0
2019S029946,2019-09-09T18:35:00,"PLAZA DE ORIENTE, 0",1  CENTRO,Atropello a persona,Despejado,0,Peatón,Más de 74 años,Hombre,1,439.497.352,4.474.394.206,0
2019S029977,2019-09-09T6:50:00,"AVDA. SAN FERMIN / AVDA. PERLA, 12",12  USERA,Alcance,Despejado,0,Conductor,De 25 a 29 años,Hombre,1,441.088.056,4.469.193.620,0
2019S030034,2019-09-11T7:50:00,"CALL. CORREO / PLAZA. PUERTA DEL SOL, 1",1  CENTRO,Colisión fronto-lateral,Despejado,0,Conductor,De 35 a 39 años,Mujer,1,440.248.601,4.474.241.521,0
2019S030050,2019-09-10T22:15:00,"PASEO. CASTELLANA, 63",7  CHAMBERÍ,Colisión lateral,Despejado,0,Conductor,De 45 a 49 años,Mujer,1,441.325.760,4.477.036.086,0
2019S030052,2019-09-10T14:30:00,"PLAZA. SAGRADOS CORAZONES / AVDA. CONCHA ESPINA, 1",5  CHAMARTÍN,Caída,Despejado,0,Conductor,De 35 a 39 años,Hombre,1,441.868.571,4.478.125.175,0
2019S030058,2019-09-10T15:40:00,"CALL. PRINCIPE DE VERGARA, 132",5  CHAMARTÍN,Alcance,Despejado,0,Conductor,De 40 a 44 años,Hombre,0,442.473.306,4.477.259.827,0
2019S030106,2019-09-09T13:20:00,"CMNO. PERALES, 90",12  USERA,Otro,Despejado,0,Conductor,De 18 a 20 años,Hombre,1,441.561.674,4.470.025.172,0
2019S030118,2019-09-12T11:00:00,"CALL. CARRION DE LOS CONDES, 73",16  HORTALEZA,Atropello a persona,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,444.204.449,4.480.809.071,0
2019S030118,2019-09-12T11:00:00,"CALL. CARRION DE LOS CONDES, 73",16  HORTALEZA,Atropello a persona,Despejado,0,Peatón,Más de 74 años,Mujer,0,444.204.449,4.480.809.071,0
2019S030124,2019-09-12T12:04:00,SAN MAXIMILIANO 49,15  CIUDAD LINEAL,Atropello a persona,Despejado,0,Conductor,De 55 a 59 años,Hombre,0,444.650.143,4.475.221.788,0
2019S030124,2019-09-12T12:04:00,SAN MAXIMILIANO 49,15  CIUDAD LINEAL,Atropello a persona,Despejado,0,Peatón,Más de 74 años,Mujer,1,444.650.143,4.475.221.788,0
2019S030131,2019-09-12T13:15:00,"CALL. ALCALA, 59",4  SALAMANCA,Caída,Despejado,0,Conductor,De 55 a 59 años,Mujer,1,441.340.300,4.474.572.185,0
2019S030159,2019-09-11T17:25:00,"CALL. MESENA, 112",16  HORTALEZA,Caída,Despejado,0,Conductor,De 50 a 54 años,Mujer,0,443.708.537,4.480.078.960,0
2019S030194,2019-09-10T7:20:00,"AVDA. NICETO ALCALA ZAMORA, 4",16  HORTALEZA,Colisión lateral,Despejado,0,Conductor,De 45 a 49 años,Mujer,1,444.946.974,4.481.404.355,0
2019S030203,2019-09-10T13:15:00,"CUSTA. SAN VICENTE / GTA. SAN VICENTE, 44",9  MONCLOA-ARAVACA,Alcance,Despejado,0,Conductor,De 25 a 29 años,Hombre,1,439.359.486,4.474.725.186,0
2019S030259,2019-09-12T20:00:00,AVDA. NICETO ALCALA ZAMORA / AUTOV. M-11,16  HORTALEZA,Colisión fronto-lateral,Despejado,0,Conductor,De 55 a 59 años,Hombre,0,444.945.483,4.481.407.337,0
2019S030261,2019-09-12T21:35:00,"CALL. CASANARE, 6 (PASEO DE MIGUELA DEL BURGO)",16  HORTALEZA,Caída,Despejado,0,Conductor,De 50 a 54 años,Hombre,0,446.261.092,4.480.538.336,0
2019S030311,2019-09-14T11:50:00,"CALL. CERRO DEL MURMULLO, 13",18  VILLA DE VALLECAS,Caída,Nublado,0,Conductor,De 70 a 74 años,Hombre,0,450.522.831,4.468.455.742,0
2019S030317,2019-09-14T1:49:00,"CALL. ALCALA, 70",4  SALAMANCA,Caída,Despejado,0,Conductor,De 21 a 24 años,Hombre,0,442.235.267,4.474.872.744,0
2019S030398,2019-09-14T11:30:00,"GTA. ANGEL CAIDO / CALL. FERNAN NUÑEZ, 4",3  RETIRO,Atropello a persona,Despejado,0,Conductor,De 25 a 29 años,Hombre,0,442.073.318,4.473.598.667,0
2019S030398,2019-09-14T11:30:00,"GTA. ANGEL CAIDO / CALL. FERNAN NUÑEZ, 4",3  RETIRO,Atropello a persona,Despejado,0,Peatón,De 70 a 74 años,Mujer,1,442.073.318,4.473.598.667,0
2019S030414,2019-09-15T9:20:00,"CALL. SAN BENITO, 35",6  TETUÁN,Alcance,Despejado,0,Conductor,De 10 a 14 años,Hombre,0,441.160.158,4.480.126.605,0
2019S030424,2019-09-14T16:19:00,"CALL. LUCHANA, 25",7  CHAMBERÍ,Caída,Lluvia débil,0,Conductor,De 30 a 34 años,Hombre,0,440.689.672,4.475.870.085,0
2019S030489,2019-09-16T17:00:00,"CALL. ALCALA / CALL. VELAZQUEZ, 87",4  SALAMANCA,Colisión lateral,Despejado,0,Conductor,De 35 a 39 años,Hombre,1,441.892.431,4.474.677.168,0
2019S030534,2019-09-15T21:45:00,"PTA. TOLEDO / AVDA. GRAN VIA DE SAN FRANCISCO, 0",1  CENTRO,Caída,Despejado,0,Conductor,De 30 a 34 años,Hombre,0,439.601.216,4.473.169.600,0
2019S030537,2019-09-13T15:15:00,"CALL. LOPE DE VEGA / PASEO. PRADO, 51",1  CENTRO,Caída,Lluvia débil,0,Conductor,De 45 a 49 años,Mujer,0,441.117.807,4.473.935.724,0
2019S030551,2019-09-16T15:50:00,"PASEO. FLORIDA, 13",9  MONCLOA-ARAVACA,Otro,Despejado,0,Conductor,De 60 a 64 años,Hombre,0,438.772.012,4.474.801.761,0
2019S030577,2019-09-17T23:00:00,"CALL. JOSE ABASCAL, 31",7  CHAMBERÍ,Alcance,Despejado,0,Conductor,De 35 a 39 años,Hombre,0,440.723.299,4.476.656.677,0
2019S030584,2019-09-17T10:10:00,"PASEO. VIRGEN DEL PUERTO / PASEO. VIRGEN DEL PUERTO, 59",2  ARGANZUELA,Alcance,Despejado,0,Conductor,De 40 a 44 años,Hombre,NULL,438.723.622,4.473.003.699,0
2019S030598,2019-09-18T10:00:00,"PLAZA DEL CINE CALLE VIRIDIANA, 0",13  PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,0,Conductor,De 45 a 49 años,Hombre,0,444.373.257,4.470.112.373,0
2019S030627,2019-09-17T20:05:00,"CALL. MARROQUINA, 5",14  MORATALAZ,Atropello a persona,Despejado,0,Conductor,De 6 a 9 años,Hombre,0,444.759.115,4.473.122.262,0
2019S030627,2019-09-17T20:05:00,"CALL. MARROQUINA, 5",14  MORATALAZ,Atropello a persona,Despejado,0,Peatón,Más de 74 años,Hombre,0,444.759.115,4.473.122.262,0
2019S030632,2019-09-18T15:20:00,"CALL. MAYOR, 26",1  CENTRO,Atropello a persona,Despejado,0,Conductor,De 21 a 24 años,Hombre,0,440.005.789,4.474.199.655,0
2019S030632,2019-09-18T15:20:00,"CALL. MAYOR, 26",1  CENTRO,Atropello a persona,Despejado,0,Peatón,De 65 a 69 años,Hombre,1,440.005.789,4.474.199.655,0
2019S030636,2019-09-18T17:55:00,"CALL. DOCTOR ESQUERDO, 157",3  RETIRO,Colisión lateral,Despejado,0,Conductor,De 40 a 44 años,Mujer,1,443.158.382,4.473.373.452,0
2019S030697,2019-09-19T13:15:00,"AVDA. ENTREVIAS / CALL. PADRE LLANOS, 140",13  PUENTE DE VALLECAS,Colisión frontal,Despejado,0,Conductor,De 21 a 24 años,Hombre,0,444.336.703,4.469.598.538,0
2019S030697,2019-09-19T13:15:00,"AVDA. ENTREVIAS / CALL. PADRE LLANOS, 140",13  PUENTE DE VALLECAS,Colisión frontal,Despejado,0,Conductor,De 50 a 54 años,Hombre,1,444.336.703,4.469.598.538,0
2019S030725,2019-09-18T19:40:00,"CALL. DULCE CHACON / AVDA. INGENIERO EMILIO HERRERA, 15",16  HORTALEZA,Colisión fronto-lateral,Despejado,0,Conductor,De 40 a 44 años,Hombre,NULL,443.799.577,4.481.704.225,0
2019S030726,2019-09-19T17:50:00,"AVENIDA GENERAL PERÓN CON C/ ORENSE, 26",6  TETUÁN,Colisión fronto-lateral,Despejado,0,Conductor,De 35 a 39 años,Hombre,1,441.046.824,4.478.192.989,0
2019S030757,2019-09-19T17:25:00,"CALL. GRAN VIA / PLAZA. CALLAO, 39",1  CENTRO,Colisión lateral,Despejado,0,Conductor,Más de 74 años,Mujer,0,440.125.611,4.474.640.708,0
2019S030783,2019-09-19T10:40:00,"PASEO. ACACIAS, 3",2  ARGANZUELA,Atropello a persona,Despejado,0,Conductor,De 25 a 29 años,Hombre,NULL,440.284.651,4.472.901.307,0
2019S030783,2019-09-19T10:40:00,"PASEO. ACACIAS, 3",2  ARGANZUELA,Atropello a persona,Despejado,0,Peatón,De 65 a 69 años,Mujer,NULL,440.284.651,4.472.901.307,0
2019S030804,2019-09-18T17:23:00,"CALL. MATILDE GAYO, 19",12  USERA,Caída,Despejado,0,Conductor,De 50 a 54 años,Mujer,1,440.240.883,4.471.167.835,0
2019S030871,2019-09-21T13:40:00,"CALL. BRAVO MURILLO / CALL. LOPE DE HARO, 231",6  TETUÁN,Alcance,Despejado,0,Conductor,De 45 a 49 años,Hombre,1,440.522.429,4.478.782.476,0
2019S030886,2019-09-20T21:38:00,"CALL. MODESTO LAFUENTE / CALL. MARIA DE GUZMAN, 64",7  CHAMBERÍ,Colisión fronto-lateral,Lluvia débil,0,Conductor,De 21 a 24 años,Hombre,NULL,440.990.977,4.477.268.849,0
2019S030947,2019-09-21T12:00:00,"CARRETERA DE FUENCARRAL A ALCOBENDAS KM-0,500",8  FUENCARRAL-EL PARDO,Caída,Despejado,0,Conductor,De 50 a 54 años,Hombre,1,442.222.442,4.484.862.371,0
