num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S018606;14/06/2022;22:10:00;CALL. PUENTEDEY, 5A;5A;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;447.931.504;4.468.808.843;N;NULL
2022S018621;14/06/2022;14:10:00;CALL. JUAN PEÑALVER / PASEO. ALBERTO PALACIOS;1;17;VILLAVERDE;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;439.412.124;4.466.750.085;N;NULL
2022S018669;15/06/2022;9:50:00;CALL. FUENCARRAL, 93;93;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.501.254;4.475.336.985;N;NULL
2022S018688;15/06/2022;10:30:00;CALL. AYALA, 24;24;4;SALAMANCA;Choque contra obstáculo fijo;NULL;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;441.771.678;4.475.468.886;N;NULL
2022S018846;16/06/2022;18:10:00;"PASEO. EMBARCADERO / GLORIETA DE LOS NEVEROS(""GLORIETA DE PATINES"")";1;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437.504.310;4.474.313.492;N;NULL
2022S018853;16/06/2022;20:30:00;CUSTA. SANTO DOMINGO / CALL. ARRIETA;1;1;CENTRO;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Mujer;1;Atención en urgencias sin posterior ingreso;439.737.801;4.474.476.237;N;NULL
2022S018860;16/06/2022;20:00:00;CALL. AMANIEL, 38;38;1;CENTRO;Otro;Lluvia débil;Bicicleta;Conductor;De 30 a 34 años;Mujer;NULL;NULL;439.809.766;4.475.537.390;N;NULL
2022S018882;17/06/2022;1:30:00;CALL. LAVAPIES, 43;43;1;CENTRO;Atropello a persona;Nublado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.429.301;4.473.448.350;N;NULL
2022S018882;17/06/2022;1:30:00;CALL. LAVAPIES, 43;43;1;CENTRO;Atropello a persona;Nublado;Bicicleta;Peatón;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.429.301;4.473.448.350;N;NULL
2022S018921;17/06/2022;14:12:00;AVDA. CIUDAD DE BARCELONA, 132;132;3;RETIRO;Colisión fronto-lateral;NULL;Bicicleta;Conductor;De 40 a 44 años;Mujer;NULL;NULL;442.219.385;4.472.847.790;N;NULL
2022S018953;17/06/2022;17:00:00;AVDA. BRASILIA, 27;27;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;443.924.916;4.476.864.742;N;NULL
2022S019016;18/06/2022;10:15:00;M-607-VIA SERV. KM 16 CAMINO ASFALTO BAJO PUENTE;+01600S;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;440.476.583;4.487.821.960;N;NULL
2022S019094;19/06/2022;8:50:00;GTA. EDIMBURGO / CALL. VIA DE DUBLIN;1;21;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;447.042.427;4.479.964.209;N;NULL
2022S019104;19/06/2022;10:30:00;CMNO. HUMERA, 0;0;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;434.630.319;4.475.794.088;N;NULL
2022S019104;19/06/2022;10:30:00;CMNO. HUMERA, 0;0;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;434.630.319;4.475.794.088;N;NULL
2022S019149;20/06/2022;6:35:00;CALL. GENERAL RICARDOS / CALL. JOAQUIN MARTIN;43;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;438.905.814;4.471.897.218;N;NULL
2022S019180;20/06/2022;8:43:00;CALL. GRAN VIA, 23;23;1;CENTRO;Otro;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.473.666;4.474.610.100;N;NULL
2022S019184;20/06/2022;13:45:00;PLAZA. HIDROGENO, 6;6;12;USERA;Colisión frontal;NULL;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;439.925.337;4.470.514.989;N;NULL
2022S019213;20/06/2022;19:00:00;CALL. SENDA DEL INFANTE / CALL. COLLADO DE MARICHIVA;22;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;438.940.373;4.482.329.166;N;NULL
2022S019287;21/06/2022;11:00:00;CALL. SANTA MARIA / CSTAN. DESAMPARADOS;33;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.903.478;4.473.804.924;N;NULL
2022S019489;21/06/2022;13:30:00;CALL. ARROYO DEL MONTE, 13;13;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;NULL;NULL;438.018.415;4.481.970.112;N;NULL
2022S019489;21/06/2022;13:30:00;CALL. ARROYO DEL MONTE, 13;13;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;NULL;NULL;438.018.415;4.481.970.112;N;NULL
2022S019622;23/06/2022;11:40:00;AVDA. BRASILIA / AVDA. BONN;13;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443.968.162;4.476.622.267;N;NULL
2022S019623;23/06/2022;8:00:00;AVDA. GENERAL PERON / CALL. EDGAR NEVILLE;13;6;TETUÁN;Caída;Lluvia débil;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.929.753;4.478.215.527;N;NULL
2022S019745;23/06/2022;19:50:00;CALL. JUAN BRAVO, 35;35;4;SALAMANCA;Colisión múltiple;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.426.369;4.476.004.987;N;NULL
2022S019803;24/06/2022;11:45:00;CALL. PAMPLONA, 4;4;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.265.638;4.478.361.164;N;NULL
2022S019933;25/06/2022;12:05:00;CALL. MEQUINENZA / carlos llamas;18;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;448.701.654;4.477.637.502;N;NULL
2022S019940;25/06/2022;14:25:00;CALL. PELICANO / calle argueso;9;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;2;Ingreso inferior o igual a 24 horas;438.338.136;4.470.584.760;N;NULL
2022S020056;26/06/2022;5:52:00;CALL. SAN MARIO / CALL. VIRGEN DE LAS CRUCES;4;12;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;441.343.618;4.469.989.588;N;NULL
2022S020118;26/06/2022;14:00:00;CALL. EMBAJADORES / CENTR. DEPORTIVO CAJA MAGICA;328;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;442.240.002;4.469.160.794;N;NULL
2022S020135;27/06/2022;11:23:00;CTRA. CIUDAD UNIVERSITARIA, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;435.709.156;4.475.377.790;N;NULL
2022S020141;27/06/2022;14:15:00;CALL. DOCTOR ESQUERDO / CALL. SAMARIA;82;3;RETIRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;443.176.985;4.473.826.491;N;NULL
2022S020195;28/06/2022;11:20:00;CALL. BELZUNEGUI, 20;20;11;CARABANCHEL;Colisión lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;437.259.737;4.469.784.045;N;NULL
2022S020235;28/06/2022;23:30:00;PASEO. FLORIDA, 24;24;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438.548.420;4.475.069.599;N;NULL
2022S020243;29/06/2022;4:10:00;CALL. ALCALA / PLAZA. CIBELES;51;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.105.218;4.474.525.579;S;NULL
2022S020253;28/06/2022;13:50:00;CALL. PINOS DE OSUNA, 1;1;21;BARAJAS;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;449.659.365;4.478.287.329;N;NULL
2022S020269;29/06/2022;14:05:00;CALL. DOCTOR LOZANO / CALL. FERNANDO GIRALDEZ;23;13;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;443.944.227;4.472.692.851;N;NULL
2022S020296;29/06/2022;18:45:00;CALL. RICARDO DAMAS / CALL. TERESA LOPEZ VALCARCEL;3;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;440.992.915;4.470.972.967;N;NULL
2022S020296;29/06/2022;18:45:00;CALL. RICARDO DAMAS / CALL. TERESA LOPEZ VALCARCEL;3;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440.992.915;4.470.972.967;N;NULL
2022S020348;30/06/2022;14:55:00;PLAZA. CONDE DE CASAL / CALL. DOCTOR ESQUERDO;2;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;443.116.881;4.473.130.913;N;NULL
2022S020349;30/06/2022;14:15:00;AVDA. OPORTO / CALL. PORTALEGRE;40;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438.580.276;4.470.791.371;N;NULL
2022S020349;30/06/2022;14:15:00;AVDA. OPORTO / CALL. PORTALEGRE;40;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Pasajero;Menor de 5 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438.580.276;4.470.791.371;N;NULL
2022S020410;01/07/2022;10:25:00;CALL. GENERAL RICARDOS, 43;43;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;438.891.759;4.471.891.925;N;NULL
2022S020441;01/07/2022;19:50:00;GTA. LOPEZ DE HOYOS / CALL. FRANCISCO SILVELA;1;5;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;442.318.553;4.476.829.176;N;NULL
2022S020494;01/07/2022;21:55:00;PLAZA. CANOVAS DEL CASTILLO, 5;5;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.067.328;4.474.147.219;N;NULL
2022S020495;02/07/2022;9:25:00;AVDA. ANDES, 52;52;16;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447.502.474;4.478.813.718;N;NULL
2022S020495;02/07/2022;9:25:00;AVDA. ANDES, 52;52;16;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Peatón;De 70 a 74 años;Mujer;3;Ingreso superior a 24 horas;447.502.474;4.478.813.718;N;NULL
2022S020513;02/07/2022;15:20:00;CALL. FRANCOS RODRIGUEZ / CALL. LORENZANA;70;6;TETUÁN;Colisión fronto-lateral;NULL;Bicicleta;Conductor;De 21 a 24 años;Hombre;NULL;NULL;439.921.534;4.478.708.138;N;NULL
2022S020524;02/07/2022;17:55:00;CALL. POBLADURA DEL VALLE / CALL. MONTAMARTA;42;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447.252.691;4.475.016.127;N;NULL
2022S020540;02/07/2022;21:25:00;PLAZA. ESPAÑA / CALL. LEGANITOS;6;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439.674.138;4.474.965.350;N;NULL
2022S020586;03/07/2022;12:10:00;PQUE. RETIRO / PTA. INDEPENDENCIA;0;3;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441.646.600;4.474.555.521;N;NULL
2022S020586;03/07/2022;12:10:00;PQUE. RETIRO / PTA. INDEPENDENCIA;0;3;RETIRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 65 a 69 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.646.600;4.474.555.521;N;NULL
2022S020587;03/07/2022;12:30:00;CALL. ALFONSO XII / PLAZA. INDEPENDENCIA;1;3;RETIRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.578.078;4.474.524.018;N;NULL
2022S020646;04/07/2022;16:24:00;CALL. PADRE LLANOS, 24;24;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;444.342.090;4.469.588.202;N;NULL
2022S020646;04/07/2022;16:24:00;CALL. PADRE LLANOS, 24;24;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;444.342.090;4.469.588.202;N;NULL
2022S020717;05/07/2022;10:05:00;GTA. MARQUES DE VADILLO / CALL. ANTONIO LOPEZ;1;11;CARABANCHEL;Colisión lateral;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;439.284.701;4.472.146.871;N;NULL
2022S020732;05/07/2022;13:20:00;CALL. CASTILLO DE CANDANCHU / CALL. BERDUN;52;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.420.404;4.484.208.649;N;NULL
2022S020806;06/07/2022;15:30:00;CALL. SERRANO, 82;82;4;SALAMANCA;Caída;LLuvia intensa;Bicicleta;Conductor;De 21 a 24 años;Mujer;2;Ingreso inferior o igual a 24 horas;441.737.156;4.475.858.696;N;NULL
2022S020811;06/07/2022;15:10:00;CALL. SERRANO, 45;45;4;SALAMANCA;Colisión fronto-lateral;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Mujer;1;Atención en urgencias sin posterior ingreso;441.707.294;4.475.610.527;N;NULL
2022S020823;06/07/2022;19:10:00;CUSTA. VEGA / CALL. SEGOVIA;3;1;CENTRO;Alcance;NULL;Bicicleta EPAC (pedaleo asistido);Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;439.206.783;4.473.950.189;N;NULL
2022S020831;06/07/2022;20:25:00;AVDA. MAYORAZGO / AVDA. LA GAVIA;99;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447.423.737;4.468.325.420;N;NULL
2022S020861;07/07/2022;7:22:00;CALL. PRINCIPE DE VERGARA, 208A;208A;5;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;442.537.951;4.477.988.783;N;NULL
2022S020907;07/07/2022;18:38:00;CALL. DOCTOR ESQUERDO, 125;125;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;Menor de 5 años;Hombre;NULL;NULL;443.182.204;4.473.696.343;N;NULL
2022S020919;07/07/2022;22:45:00;BULEV. INDALECIO PRIETO / CALL. TREN DE ARGANDA;4;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;NULL;NULL;447.364.833;4.472.746.833;N;NULL
2022S020944;07/07/2022;14:55:00;CALL. ISLA DE OZA / CALL. ISLA DE ALEGRANZA;1;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;438.879.531;4.479.442.899;N;NULL
2022S020958;07/07/2022;21:55:00;CUSTA. SAN VICENTE, (FRENTE AL) 34;34;9;MONCLOA-ARAVACA;Colisión lateral;NULL;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439.144.748;4.474.649.879;N;NULL
2022S020997;08/07/2022;21:40:00;AVDA. CONCHA ESPINA, 22;22;5;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.995.737;4.478.116.181;N;NULL
2022S021044;09/07/2022;20:27:00;AVDA. MAYORAZGO / CALL. CINCOVILLAS;1;18;VILLA DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;445.866.342;4.469.361.226;N;NULL
2022S021116;11/07/2022;8:11:00;PASEO. CASTELLANA, 256;256;5;CHAMARTÍN;Otro;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;3;Ingreso superior a 24 horas;441.736.597;4.480.366.303;N;NULL
2022S021148;10/07/2022;20:10:00;PQUE. DEHESA DE LA VILLA, 0;0;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;438.563.388;4.479.113.979;N;NULL
2022S021172;11/07/2022;10:15:00;AVDA. LUIS ARAGONES, 4;4;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;449.008.999;4.476.313.282;N;NULL
2022S021188;12/07/2022;10:00:00;AVDA. COMPLUTENSE / CTRA. DEHESA DE LA VILLA;40;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;4;Fallecido 24 horas;438.622.739;4.479.118.993;N;NULL
2022S021203;12/07/2022;13:50:00;CALL. VILLAAMIL, 64;64;6;TETUÁN;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439.972.284;4.479.144.126;N;NULL
2022S021203;12/07/2022;13:50:00;CALL. VILLAAMIL, 64;64;6;TETUÁN;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.972.284;4.479.144.126;N;NULL
2022S021205;12/07/2022;14:20:00;CALL. JESUS / CALL. MORATIN;1;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;440.978.898;4.473.781.660;N;NULL
2022S021314;14/07/2022;8:35:00;CALL. PUERTO DE BALBARAN, 10;10;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;444.335.582;4.469.744.522;N;NULL
2022S021326;14/07/2022;13:50:00;CALL. SAN BERNARDO, 8;8;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439.949.477;4.474.811.529;N;NULL
2022S021364;14/07/2022;19:55:00;AVDA. ALBUFERA, 108;108;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443.996.395;4.471.627.799;N;NULL
2022S021376;14/07/2022;23:45:00;CALL. JAIME EL CONQUISTADOR / CALL. DIVINO VALLES;24;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;NULL;NULL;440.746.670;4.471.999.931;N;NULL
2022S021383;15/07/2022;2:45:00;CALL. PRINCESA, 32;32;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;439.392.890;4.475.517.109;S;NULL
2022S021439;15/07/2022;17:53:00;CMNO. PERALES, 94;94;12;USERA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441.581.359;4.469.803.537;N;NULL
2022S021491;15/07/2022;12:20:00;AVDA. LOGROÑO, 38;38;21;BARAJAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;2;Ingreso inferior o igual a 24 horas;448.957.924;4.478.531.501;N;NULL
2022S021618;17/07/2022;16:30:00;CALL. SAN GERMAN / CALL. LERIDA;56;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.668.198;4.478.726.107;N;NULL
2022S021625;18/07/2022;8:10:00;CALL. PUERTO DE LA CRUZ VERDE, 44B;44B;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;441.650.664;4.470.663.274;N;NULL
2022S021625;18/07/2022;8:10:00;CALL. PUERTO DE LA CRUZ VERDE, 44B;44B;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.650.664;4.470.663.274;N;NULL
2022S021668;18/07/2022;18:47:00;AVDA. NICETO ALCALA ZAMORA / AUTOV. M-11;3;16;HORTALEZA;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444.960.955;4.481.475.095;N;NULL
2022S021673;18/07/2022;19:05:00;CALL. AYALA, 64;64;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;NULL;NULL;442.259.990;4.475.433.294;N;NULL
2022S021682;18/07/2022;22:30:00;PLAZA. SEGOVIA NUEVA / CALL. GRAFAL;1;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.946.897;4.473.895.969;N;NULL
2022S021704;19/07/2022;9:45:00;CALL. BAILEN / CALL. MAYOR;12;1;CENTRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439.456.566;4.474.038.937;N;NULL
2022S021743;19/07/2022;16:45:00;CALL. ALCALA, 315;315;15;CIUDAD LINEAL;Alcance;NULL;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;NULL;NULL;444.781.186;4.475.994.977;N;NULL
2022S021797;20/07/2022;21:05:00;CALL. BRAVO MURILLO, 83;83;7;CHAMBERÍ;Atropello a animal;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.282.639;4.477.257.898;N;NULL
2022S021811;20/07/2022;2:50:00;CARRETERA SAN BLAS COSLADA M201;80;20;SAN BLAS-CANILLEJAS;Colisión lateral;Se desconoce;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;449.630.920;4.475.550.326;S;NULL
2022S021815;21/07/2022;8:30:00;AVDA. POBLADOS, farola 238;43;10;LATINA;Colisión lateral;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;3;Ingreso superior a 24 horas;435.730.890;4.470.339.023;N;NULL
2022S021866;21/07/2022;22:18:00;AVDA. PLANETARIO / CALL. MENDEZ ALVARO;1A;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.328.043;4.471.810.859;N;NULL
2022S021866;21/07/2022;22:18:00;AVDA. PLANETARIO / CALL. MENDEZ ALVARO;1A;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Peatón;De 60 a 64 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.328.043;4.471.810.859;N;NULL
2022S021986;23/07/2022;22:15:00;CALL. ESTOCOLMO, 2;2;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;449.162.656;4.475.142.799;N;NULL
2022S022007;24/07/2022;1:50:00;CALL. CHILE, 3;3;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.673.244;4.478.540.299;S;NULL
2022S022030;24/07/2022;12:50:00;CALL. ARROYO FONTARRON, 24;24;14;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;3;Ingreso superior a 24 horas;446.327.974;4.471.742.260;N;NULL
2022S022088;25/07/2022;14:30:00;CALL. FELIX RODRIGUEZ DE LA FUENTE / CALL. ALCALDE GARRIDO JUARISTI;2;14;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;444.213.955;4.473.938.986;N;NULL
2022S022088;25/07/2022;14:30:00;CALL. FELIX RODRIGUEZ DE LA FUENTE / CALL. ALCALDE GARRIDO JUARISTI;2;14;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Peatón;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;444.213.955;4.473.938.986;N;NULL
