PK;TIPO-CENTRO;CENTRO-DIA;HORARIO;EQUIPAMIENTO;METRO;BUS;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;DIRECCION;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;TIPO
11168612;Centro de Día Privado ;Los_Nogales_Hortaleza;De 8:15 a 18 horas de Lunes a Viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;San Lorenzo (Línea 4);;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=02a684b8839b1710VgnVCM2000001f4a900aRCRD;CALLE ALCOBENDAS, 12, 28033 MADRID;4;PINAR_DEL_REY;16;HORTALEZA;445570;4480768;40.47582051867201;-3.6421290193379554;910 497 020;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
10841981;Centro de Día Privado ;Los_Nogales_Santa_Eugenia;De 8:15 a 18 horas de Lunes a Viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;;58, 63, 145 Renfe: Santa Eugenia (Líneas C2, C7);Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e87b1f3474797610VgnVCM1000001d4a900aRCRD;CALLE ZAZUAR, 15, 28031 MADRID;2;SANTA_EUGENIA;18;VILLA_DE_VALLECAS;448446;4470327;40.381941906742775;-3.6073557720044382;913 052 990;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
10899640;Centro de Día Privado ;Montserrat_Caballé;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;;151;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=996bf7847e929610VgnVCM1000001d4a900aRCRD;CALLE BAHIA DE SANTA POLA, 2, 28042 MADRID;5;CORRALEJOS;21;BARAJAS;449938;4479676;40.46625597871886;-3.5905086636389765;917 481 552;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
10841944;Centro de Día Privado ;Muguet;De 8:15 a 18 horas de Lunes a Viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;;108, 118;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea17d1cf47887610VgnVCM1000001d4a900aRCRD;CALLE MUGUET, 7, 28044 MADRID;6;BUENAVISTA;11;CARABANCHEL;436618;4469068;40.36978284802807;-3.746558698400538;913 308 844;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
143711;Centro de Día Privado ;Nuestros_Abuelos;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;;34, 35;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=63dfba61e681c010VgnVCM1000000b205a0aRCRD;CALLE MANUEL LAMELA, 13, 28025 MADRID;5;PUERTA_BONITA;11;CARABANCHEL;437766;4470856;40.38600162536477;-3.7332803485495076;914 220 182;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
143713;Centro de Día Privado ;Proade;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;Marqués de Vadillo;23, 116;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f5efba61e681c010VgnVCM1000000b205a0aRCRD;CALLE EDUARDO RIVAS, 18, 28019 MADRID;1;COMILLAS;11;CARABANCHEL;439459;4471356;40.390603896629955;-3.7133355536060915;915 609 730;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
77410;Centro de Día Privado ;Reina_Sofía;De 8:15 a 18 horas de Lunes a Viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;L1;3, 43, 149;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79098ed67151c010VgnVCM2000000c205a0aRCRD;CALLE INFANTA MERCEDES, 26, 28020 MADRID;2;CUATRO_CAMINOS;6;TETUAN;440897;4478764;40.4555604310988;-3.6983481951101194;914 251 423;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
5420447;Centro de Día Privado ;Rosaleda;De 8:15 a 18 horas de Lunes a Viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;;47, 118;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef7c004786cc3210VgnVCM1000000b205a0aRCRD;CALLE BELZUNEGUI, 15, 28025 MADRID;5;PUERTA_BONITA;11;CARABANCHEL;437276;4469742;40.375965939298865;-3.7388729786385966;915 254 211;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
11168593;Centro de Día Privado ;Salus_Mayores_Chamartín;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;Colombia (Líneas 8 y 9);52;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d34484b8839b1710VgnVCM2000001f4a900aRCRD;CALLE URUGUAY, 21, 28016 MADRID;4;HISPANOAMERICA;5;CHAMARTIN;442927;4478513;40.455326728713125;-3.673098175314647;911 254 179;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
143697;Centro de Día Privado ;Sanivida_Arganzuela;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;;88, 148, 62;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c84f3633dcd4f010VgnVCM1000000b205a0aRCRD;CALLE PUERTO DE LA CRUZ VERDE, 14, 28045 MADRID;4;LEGAZPI;2;ARGANZUELA;441701;4470913;40.386773114397414;-3.6868687170587204;915 281 590;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
5419608;Centro de Día Privado ;Sanivida_Chamberí;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;Bilbao;3, 37;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=32b37904047c3210VgnVCM1000000b205a0aRCRD;CALLE PALAFOX, 17, 28010 MADRID;3;TRAFALGAR;7;CHAMBERI;440505;4475884;40.43146067633886;-3.7014352600946023;915 938 355;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
96951;Centro de Día Privado ;Sanivida_Ciudad_Lineal;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;Ciudad Lineal, Pueblo Nuevo;4, 38, 48, 70, 77, 109, 150;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e5777d35f81c010VgnVCM1000000b205a0aRCRD;CALLE AMOS DE ESCALANTE, 4, 28017 MADRID;2;PUEBLO_NUEVO;15;CIUDAD_LINEAL;445537;4476254;40.43514762792035;-3.6421335905908037;913 773 723;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
5420330;Centro de Día Privado ;Sanivida_Latina;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;;17;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8fd84de71cc3210VgnVCM2000000c205a0aRCRD;CALLE DOCTOR BLANCO SOLER, 20, 28044 MADRID;;LAS_ÁGUILAS;;LATINA;434830;4470482;40.382381343273615;-3.7677710344349635;917 107 980;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
5423540;Centro de Día Privado ;Sanivida_Puente_de_Vallecas;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;Nueva Numancia;;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82bbfc21ee5e3210VgnVCM2000000c205a0aRCRD;CALLE SIERRA DE LOS FILABRES, 69, 28038 MADRID;6;NUMANCIA;13;PUENTE_DE_VALLECAS;443761;4472046;40.39712145406188;-3.6626997701214696;913 287 599;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
11776;Centro de Día Privado ;Sanivida_Salamanca;De 8:15 a 18 horas de Lunes a Viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;Manuel Becerra;12, 21, 38, 43, 53, 71, 106, 110, 146;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5186d4985261c010VgnVCM1000000b205a0aRCRD;CALLE DOCTOR GOMEZ ULLA, 22, 28028 MADRID;4;GUINDALERA;4;SALAMANCA;443415;4475784;40.43077195810396;-3.667109125113171;913 555 295;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
11777;Centro de Día Privado ;Stima_Aluche;De 8:15 a 18 horas de Lunes a Viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;Carabanchel, Carpetana;17;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=679866051361c010VgnVCM1000000b205a0aRCRD;CALLE CARLOS DOMINGO, 19, 28047 MADRID;4;ALUCHE;10;LATINA;436730;4471479;40.39150010908912;-3.7454995654293217;914 627 896;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
5664261;Centro de Día Privado ;Trébol;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;Puente Alconcer AUTOBUS: 76;;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66983aa949f38210VgnVCM1000000b205a0aRCRD;CALLE PALOMARES, 71, 28021 MADRID;;SAN_ANDRÉS;;VILLAVERDE;439333;4466612;40.347849280787266;-3.7143685515861202;917 969 059;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
82470;Centro de Día Privado ;Valleluz_I;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;;6, 47, 247;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=17e138d60b41c010VgnVCM2000000c205a0aRCRD;CALLE ANTONIO SALVADOR, 79, 28026 MADRID;4;ALMENDRALES;12;USERA;440302;4470918;40.384837420545225;-3.7046271775649355;915 001 812;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
4563875;Centro de Día Privado ;Valleluz_II;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;Usera (L6);647, 47, 247;Documentación a aportar:  - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f4999aa6c222110VgnVCM1000000b205a0aRCRD;CALLE RAMÓN LUJÁN, 78, 28026 MADRID;4;ALMENDRALES;12;USERA;440221;4470586;40.3837223734577;-3.7042856848853534;917 923 205;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
5423182;Centro de Día Privado ;ViveDía;De 8:15 a 18 horas de lunes a viernes.;Atención sociosanitaria preventiva y rehabilitadora. Apoyo a la familia. Aseo y cuidado personal. Transporte adaptado. Alimentación y nutrición.;;78;Documentación a aportar:   - Solicitud en impreso específico. - Informe médico donde se indique el diagnóstico o enfermedad. - Certificación de pensiones expedida por el servicio competente (seguridad social, ministerio de hacienda, etc) sobre el percibo de pensiones. - Fotocopia de la última declaración de la renta, o certificación negativa de la agencia tributaria, tanto del solicitante como del cónyuge o pareja de hecho, en su caso.  Información complementaria:  - Presentación de la solicitud en el centro de servicios sociales correspondiente al distrito municipal donde esté empadronado o resida el solicitante. - Valoración y propuesta por parte del trabajador social municipal. - Alta del servicio: Una vez valorada la idoneidad de la prestación del servicio por los técnicos municipales, la ocupación de la plaza vendrá determinada por la disponibilidad de plazas vacantes.;SI;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4161b3c4c1e3210VgnVCM2000000c205a0aRCRD;CALLE LUIS USERA, 4, 28026 MADRID;7;PRADOLONGO;12;USERA;440051;4470191;40.38015186500545;-3.706239417697668;914 766 831;/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosDiaMayores
;;;;;;;;;;;;;;;;;;;;
