Órgano_Gestor,OrganoGestor,Importe_Concedido,Fecha_Concesión,Función_de_la_subvención,Tipo_concesion,Nominativa
217,DISTRITO DE VILLAVERDE,640.00,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
217,DISTRITO DE VILLAVERDE,939.89,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,84.00,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,900.00,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
217,DISTRITO DE VILLAVERDE,372.00,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
208,DISTRITO DE FUENCARRAL-EL PARDO,750.00,03.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,300.00,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,600.00,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,300.00,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,600.00,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,600.00,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
217,DISTRITO DE VILLAVERDE,187.88,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,436.10,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,600.00,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
217,DISTRITO DE VILLAVERDE,692.96,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
217,DISTRITO DE VILLAVERDE,701.10,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1095.68,29.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,219.00,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
217,DISTRITO DE VILLAVERDE,1056.00,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1643.52,29.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1498.00,29.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,749.00,29.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,460.80,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,642.00,29.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,967.28,29.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,967.28,29.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,642.00,29.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,963.00,29.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,321.00,29.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,2088.64,29.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,642.00,29.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,843.16,29.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
205,DISTRITO DE CHAMARTÍN,444.83,21.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
205,DISTRITO DE CHAMARTÍN,3080.00,19.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,963.63,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,529.25,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,963.00,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,227.90,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,321.00,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,2327.25,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1487.30,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,472.94,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,881.68,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,440.84,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,456.89,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,670.89,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,900.00,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,321.00,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,321.00,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,575.66,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,386.27,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,963.63,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,668.75,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,58.05,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,321.00,31.01.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,1600.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,2750.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,900.00,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,320.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,548.84,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,2457.00,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,1043.68,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,600.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,766.80,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,450.00,21.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,1500.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
216,DISTRITO DE HORTALEZA,346.48,03.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,1400.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,2000.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
203,DISTRITO DE RETIRO,840.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
217,DISTRITO DE VILLAVERDE,400.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
217,DISTRITO DE VILLAVERDE,595.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
217,DISTRITO DE VILLAVERDE,288.36,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
217,DISTRITO DE VILLAVERDE,193.50,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
217,DISTRITO DE VILLAVERDE,1986.22,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
205,DISTRITO DE CHAMARTÍN,3430.00,19.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
215,DISTRITO DE CIUDAD LINEAL,1180.80,14.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
215,DISTRITO DE CIUDAD LINEAL,2030.00,14.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
215,DISTRITO DE CIUDAD LINEAL,1680.00,14.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
205,DISTRITO DE CHAMARTÍN,966.24,19.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
215,DISTRITO DE CIUDAD LINEAL,1890.00,14.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
215,DISTRITO DE CIUDAD LINEAL,536.59,14.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,600.00,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
205,DISTRITO DE CHAMARTÍN,1313.73,21.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,300.00,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,300.00,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,775.75,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
215,DISTRITO DE CIUDAD LINEAL,1476.00,14.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,464.10,18.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,522.16,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
205,DISTRITO DE CHAMARTÍN,469.94,19.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,464.10,18.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
215,DISTRITO DE CIUDAD LINEAL,1230.00,14.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,522.16,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,522.16,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,522.16,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,321.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,464.10,18.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,321.00,18.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,900.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,1500.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,165.00,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
219,DISTRITO DE VICÁLVARO,76.00,04.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
217,DISTRITO DE VILLAVERDE,4536.00,10.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,450.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,321.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,963.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,321.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,214.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,440.84,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,253.59,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1044.32,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,321.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,314.58,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,943.74,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,749.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
205,DISTRITO DE CHAMARTÍN,2068.50,19.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,981.96,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
205,DISTRITO DE CHAMARTÍN,1200.00,21.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,159.80,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
205,DISTRITO DE CHAMARTÍN,474.34,19.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
217,DISTRITO DE VILLAVERDE,568.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,2065.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
208,DISTRITO DE FUENCARRAL-EL PARDO,600.00,03.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,522.16,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,490.98,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,159.80,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1950.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,426.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,900.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,600.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,2030.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,300.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1001.52,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,321.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1095.68,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1380.00,05.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,900.00,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,120.00,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1260.00,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,2119.82,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,750.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,661.32,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,500.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,403.20,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,201.60,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,1540.80,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,522.16,13.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,2765.00,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,600.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,533.20,13.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,3080.00,13.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,572.81,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,900.00,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,981.96,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,600.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,321.00,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,300.00,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,793.80,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,790.00,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,522.16,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,522.16,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,456.89,06.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,1000.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,576.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,285.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,450.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,750.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,300.00,21.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,775.75,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,1200.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,522.16,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1900.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1600.00,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,642.00,10.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,313.30,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1551.50,17.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,2088.64,10.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1337.50,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,668.75,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,522.16,10.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,804.56,10.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,668.75,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1095.68,11.02.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
